PurchaseID,PurchaseDate,SupplierID,ProductID,Quantity,UnitCost,PurchaseAmount
P000390,2025-12-22,SUP0213,PROD00203,92,67529.77,6212738.84
P000391,2025-10-13,SUP0410,PROD01289,51,56051.57,2858630.07
P000392,2025-09-01,SUP0935,PROD03986,12,80007.34,960088.08
P000393,2023-06-05,SUP0149,PROD04082,26,88023.73,2288616.98
P000394,2025-06-07,SUP0718,PROD00875,71,14657.57,1040687.47
P000395,2024-04-16,SUP0950,PROD02461,29,64931.64,1883017.56
P000396,2024-07-07,SUP0659,PROD02155,90,87129.47,7841652.3
P000397,2023-12-30,SUP0614,PROD03292,16,76689.85,1227037.6
P000398,2025-07-25,SUP0475,PROD03147,85,82432.3,7006745.5
P000399,2025-05-03,SUP0665,PROD00702,78,32774.38,2556401.64
P000400,2023-02-13,SUP0882,PROD00413,52,77300.36,4019618.72
P000401,2025-08-27,SUP0085,PROD00260,89,20240.9,1801440.1
P000402,2024-07-09,SUP0244,PROD00540,77,23841.4,1835787.8
P000403,2025-02-23,SUP0658,PROD04076,58,9437.76,547390.08
P000404,2024-03-19,SUP0539,PROD01063,52,12376.25,643565.0
P000405,2025-11-23,SUP0658,PROD04713,70,37739.08,2641735.6
P000406,2025-11-10,SUP0208,PROD02572,53,49366.35,2616416.55
P000407,2023-03-20,SUP0130,PROD03011,21,22149.01,465129.21
P000408,2024-08-07,SUP0436,PROD02798,26,87891.96,2285190.96
P000409,2023-04-16,SUP0249,PROD04768,83,24572.73,2039536.59
P000410,2024-11-17,SUP0026,PROD03462,87,63538.07,5527812.09
P000411,2024-08-12,SUP0496,PROD00931,78,74464.24,5808210.72
P000412,2024-05-08,SUP0092,PROD02578,94,6419.02,603387.88
P000413,2023-03-18,SUP0662,PROD01990,42,40627.9,1706371.8
P000414,2024-06-24,SUP0840,PROD03907,45,15926.62,716697.9
P000415,2025-04-06,SUP0864,PROD02805,71,26780.31,1901402.01
P000416,2023-04-13,SUP0335,PROD04396,57,47679.25,2717717.25
P000417,2025-12-14,SUP0701,PROD03044,38,59768.82,2271215.16
P000418,2024-12-28,SUP0370,PROD02212,95,32090.05,3048554.75
P000419,2024-02-01,SUP0330,PROD03717,86,43700.19,3758216.34
P000420,2023-08-27,SUP0045,PROD04567,87,44790.23,3896750.01
P000421,2024-12-12,SUP0130,PROD00103,88,71652.35,6305406.8
P000422,2024-05-27,SUP0860,PROD04233,65,32879.8,2137187.0
P000423,2024-10-17,SUP0526,PROD04851,29,82756.62,2399941.98
P000424,2024-05-01,SUP0230,PROD00660,83,45906.63,3810250.29
P000425,2023-08-22,SUP0266,PROD04252,48,42940.53,2061145.44
P000426,2023-05-18,SUP0288,PROD02204,69,67558.47,4661534.43
P000427,2024-08-07,SUP0901,PROD03059,42,84065.09,3530733.78
P000428,2024-06-19,SUP0111,PROD01580,29,58444.94,1694903.26
P000429,2024-01-26,SUP0255,PROD00349,84,73914.66,6208831.44
P000430,2024-04-22,SUP0937,PROD00748,76,2750.43,209032.68
P000431,2025-08-08,SUP0358,PROD04705,47,37999.45,1785974.15
P000432,2024-02-26,SUP0846,PROD04097,14,93965.3,1315514.2
P000433,2025-02-18,SUP0785,PROD01996,20,51296.76,1025935.2
P000434,2024-12-18,SUP0753,PROD01530,10,86883.71,868837.1
P000435,2025-01-25,SUP0483,PROD03929,65,42969.25,2793001.25
P000436,2025-08-24,SUP0513,PROD04678,56,35784.82,2003949.92
P000437,2025-12-17,SUP0986,PROD03960,70,20465.31,1432571.7
P000438,2025-01-24,SUP0091,PROD00469,85,64865.45,5513563.25
P000439,2023-11-01,SUP0503,PROD01872,11,87457.61,962033.71
P000440,2024-05-20,SUP0825,PROD03312,95,38808.7,3686826.5
P000441,2023-04-18,SUP0965,PROD02637,94,55504.01,5217376.94
P000442,2023-09-28,SUP0451,PROD04466,83,65601.62,5444934.46
P000443,2023-05-28,SUP0860,PROD00323,81,2102.95,170338.95
P000444,2024-05-07,SUP0466,PROD01756,78,81070.09,6323467.02
P000445,2023-06-20,SUP0728,PROD02008,94,74076.23,6963165.62
P000446,2025-11-13,SUP0691,PROD04134,90,24121.7,2170953.0
P000447,2025-08-02,SUP0410,PROD03524,50,54905.49,2745274.5
P000448,2023-05-19,SUP0702,PROD02659,19,27874.71,529619.49
P000449,2024-06-04,SUP0089,PROD04887,87,46087.24,4009589.88
P000450,2024-01-07,SUP0016,PROD00074,51,35267.9,1798662.9
P000451,2023-09-18,SUP0029,PROD01603,58,71088.0,4123104.0
P000452,2024-08-01,SUP0992,PROD04115,56,7436.04,416418.24
P000453,2023-09-01,SUP0766,PROD03461,68,79935.94,5435643.92
P000454,2024-10-03,SUP0732,PROD04137,63,43846.42,2762324.46
P000455,2025-11-30,SUP0429,PROD04426,13,62363.68,810727.84
P000456,2024-10-10,SUP0133,PROD02464,71,92432.29,6562692.59
P000457,2025-09-14,SUP0016,PROD03946,77,63508.93,4890187.61
P000458,2025-09-29,SUP0505,PROD02762,93,21616.38,2010323.34
P000459,2025-06-19,SUP0172,PROD03757,78,35743.38,2787983.64
P000460,2023-08-21,SUP0725,PROD03114,47,44062.78,2070950.66
P000461,2024-11-30,SUP0103,PROD01072,29,67449.92,1956047.68
P000462,2024-06-27,SUP0624,PROD04957,77,43614.48,3358314.96
P000463,2023-12-03,SUP0030,PROD02049,42,18391.54,772444.68
P000464,2023-12-28,SUP0467,PROD04459,24,33758.85,810212.4
P000465,2025-12-13,SUP0066,PROD04210,22,32891.5,723613.0
P000466,2023-08-25,SUP0119,PROD00296,46,74306.76,3418110.96
P000467,2024-12-31,SUP0060,PROD00046,92,63393.12,5832167.04
P000468,2025-05-03,SUP0039,PROD00737,73,17894.55,1306302.15
P000469,2023-07-03,SUP0979,PROD01041,69,95862.67,6614524.23
P000470,2025-08-24,SUP0344,PROD04237,85,4735.18,402490.3
P000471,2023-11-21,SUP0256,PROD03526,66,69115.25,4561606.5
P000472,2024-09-02,SUP0482,PROD04829,92,92206.79,8483024.68
P000473,2023-05-26,SUP0890,PROD03302,23,3987.85,91720.55
P000474,2024-05-12,SUP0740,PROD03610,98,761.43,74620.14
P000475,2025-07-17,SUP0160,PROD01009,18,53006.18,954111.24
P000476,2025-03-29,SUP0484,PROD00354,63,67333.51,4242011.13
P000477,2025-12-15,SUP0879,PROD02319,89,99372.55,8844156.95
P000478,2023-06-30,SUP0430,PROD01986,31,11514.52,356950.12
P000479,2024-04-07,SUP0045,PROD03277,54,36500.83,1971044.82
P000480,2025-01-10,SUP0136,PROD01911,30,78489.42,2354682.6
P000481,2025-04-10,SUP0295,PROD03889,63,323.55,20383.65
P000482,2024-04-13,SUP0135,PROD03693,89,41014.34,3650276.26
P000483,2024-01-22,SUP0076,PROD00645,76,97657.95,7422004.2
P000484,2025-01-04,SUP0253,PROD00182,94,38083.62,3579860.28
P000485,2025-11-21,SUP0903,PROD02669,48,90530.6,4345468.8
P000486,2025-06-02,SUP0136,PROD02929,97,98419.14,9546656.58
P000487,2025-10-19,SUP0992,PROD01525,13,90096.87,1171259.31
P000488,2024-08-02,SUP0936,PROD01270,12,22679.07,272148.84
P000489,2025-12-31,SUP0340,PROD03672,53,81275.44,4307598.32
P000490,2025-07-04,SUP0780,PROD00921,46,46953.02,2159838.92
P000491,2025-03-08,SUP0374,PROD03831,71,9389.01,666619.71
P000492,2023-09-02,SUP0338,PROD01326,83,62072.98,5152057.34
P000493,2023-01-01,SUP0629,PROD01557,18,92037.65,1656677.7
P000494,2025-10-31,SUP0999,PROD02019,48,88021.99,4225055.52
P000495,2025-01-18,SUP0106,PROD04826,94,85063.1,7995931.4
P000496,2024-06-14,SUP0892,PROD03866,63,62054.91,3909459.33
P000497,2025-09-17,SUP0498,PROD04650,58,57568.59,3338978.22
P000498,2023-07-15,SUP0348,PROD04618,32,11438.3,366025.6
P000499,2025-10-15,SUP0303,PROD00491,58,35985.93,2087183.94
P000500,2024-08-15,SUP0886,PROD02030,97,27576.61,2674931.17
P000501,2024-02-10,SUP0330,PROD03241,78,67990.92,5303291.76
P000502,2023-07-13,SUP0862,PROD00170,49,70746.92,3466599.08
P000503,2024-08-27,SUP0337,PROD01306,79,39783.57,3142902.03
P000504,2024-02-04,SUP0747,PROD03270,38,54354.1,2065455.8
P000505,2023-11-11,SUP0053,PROD00411,44,63118.22,2777201.68
P000506,2023-08-24,SUP0853,PROD01199,36,12993.21,467755.56
P000507,2025-08-27,SUP0666,PROD03671,22,70710.08,1555621.76
P000508,2023-01-14,SUP0987,PROD00712,60,74684.67,4481080.2
P000509,2023-03-23,SUP0238,PROD04291,56,14190.4,794662.4
P000510,2025-03-24,SUP0804,PROD03168,34,86250.41,2932513.94
P000511,2023-10-25,SUP0950,PROD02617,56,4620.15,258728.4
P000512,2023-04-06,SUP0237,PROD00037,25,65387.18,1634679.5
P000513,2025-08-30,SUP0926,PROD04145,13,43960.77,571490.01
P000514,2025-08-02,SUP0893,PROD04710,69,40059.47,2764103.43
P000515,2025-07-04,SUP0454,PROD03100,75,31934.7,2395102.5
P000516,2023-03-05,SUP0676,PROD03930,80,51577.57,4126205.6
P000517,2024-08-09,SUP0114,PROD04348,50,55300.82,2765041.0
P000518,2023-08-09,SUP0892,PROD04565,71,43141.57,3063051.47
P000519,2023-08-23,SUP0459,PROD04349,64,40995.58,2623717.12
P000520,2025-08-07,SUP0419,PROD03793,31,74982.14,2324446.34
P000521,2025-03-17,SUP0587,PROD02673,86,77324.83,6649935.38
P000522,2023-09-05,SUP0420,PROD02219,92,35295.09,3247148.28
P000523,2025-01-06,SUP0860,PROD01589,47,24103.16,1132848.52
P000524,2023-01-03,SUP0055,PROD03851,58,37376.87,2167858.46
P000525,2025-08-19,SUP0596,PROD02371,98,11418.5,1119013.0
P000526,2024-04-08,SUP0718,PROD04795,79,53666.37,4239643.23
P000527,2023-10-22,SUP0803,PROD01392,99,78223.79,7744155.21
P000528,2024-09-22,SUP0231,PROD00098,43,60220.82,2589495.26
P000529,2024-10-09,SUP0706,PROD03863,96,85472.9,8205398.4
P000530,2023-04-16,SUP0322,PROD00392,74,44661.5,3304951.0
P000531,2024-02-04,SUP0547,PROD01935,80,36188.27,2895061.6
P000532,2025-04-27,SUP0104,PROD00438,64,35312.38,2259992.32
P000533,2023-10-12,SUP0604,PROD02809,15,51686.61,775299.15
P000534,2025-12-30,SUP0994,PROD04087,91,96689.53,8798747.23
P000535,2024-06-14,SUP0986,PROD02358,62,34031.48,2109951.76
P000536,2025-07-21,SUP0184,PROD04003,47,39122.73,1838768.31
P000537,2023-09-20,SUP0375,PROD03609,21,22740.37,477547.77
P000538,2023-09-14,SUP0188,PROD00053,32,30984.99,991519.68
P000539,2023-10-14,SUP0010,PROD04472,68,49124.39,3340458.52
P000540,2025-08-24,SUP0072,PROD04871,25,56992.54,1424813.5
P000541,2023-07-06,SUP0884,PROD00230,83,28307.21,2349498.43
P000542,2025-02-22,SUP0372,PROD02365,64,51588.44,3301660.16
P000543,2023-04-18,SUP0976,PROD00843,24,39244.95,941878.8
P000544,2024-09-06,SUP0594,PROD03205,32,6846.29,219081.28
P000545,2025-01-13,SUP0149,PROD00771,89,30482.57,2712948.73
P000546,2024-02-09,SUP0507,PROD00440,64,73048.6,4675110.4
P000547,2023-06-16,SUP0205,PROD03656,98,31828.08,3119151.84
P000548,2023-01-31,SUP0918,PROD04497,87,91959.86,8000507.82
P000549,2023-12-21,SUP0585,PROD01832,69,72377.48,4994046.12
P000550,2024-10-22,SUP0503,PROD03840,31,60259.09,1868031.79
P000551,2023-06-19,SUP0786,PROD02749,41,81481.3,3340733.3
P000552,2024-10-28,SUP0043,PROD04506,67,32249.46,2160713.82
P000553,2024-06-30,SUP0643,PROD02720,16,29081.75,465308.0
P000554,2023-03-24,SUP0046,PROD02241,93,39703.99,3692471.07
P000555,2024-12-28,SUP0639,PROD00804,94,51841.14,4873067.16
P000556,2023-05-03,SUP0515,PROD04275,98,19589.47,1919768.06
P000557,2024-11-03,SUP0410,PROD01896,26,51590.67,1341357.42
P000558,2023-06-29,SUP0204,PROD03551,44,50199.22,2208765.68
P000559,2025-01-19,SUP0417,PROD04737,14,73218.11,1025053.54
P000560,2023-05-02,SUP0153,PROD03279,57,71253.69,4061460.33
P000561,2023-12-28,SUP0076,PROD01196,77,83930.55,6462652.35
P000562,2024-03-17,SUP0702,PROD01156,93,32121.65,2987313.45
P000563,2025-08-18,SUP0251,PROD03681,25,93035.62,2325890.5
P000564,2025-01-15,SUP0872,PROD03360,67,13423.18,899353.06
P000565,2024-12-25,SUP0547,PROD01803,79,49260.22,3891557.38
P000566,2023-10-28,SUP0852,PROD00885,51,46165.5,2354440.5
P000567,2025-11-23,SUP0721,PROD00880,82,36733.87,3012177.34
P000568,2023-10-19,SUP0864,PROD01877,56,82197.43,4603056.08
P000569,2025-03-19,SUP0537,PROD00117,31,99741.6,3091989.6
P000570,2024-05-22,SUP0326,PROD03432,56,66049.3,3698760.8
P000571,2023-01-15,SUP0979,PROD00715,79,11280.59,891166.61
P000572,2024-04-19,SUP0342,PROD00311,83,90108.95,7479042.85
P000573,2024-07-28,SUP0156,PROD03987,37,50573.29,1871211.73
P000574,2023-08-30,SUP0739,PROD00771,56,30482.57,1707023.92
P000575,2023-05-13,SUP0098,PROD03539,41,45354.12,1859518.92
P000576,2024-04-10,SUP0567,PROD03449,52,18290.63,951112.76
P000577,2025-01-27,SUP0757,PROD02927,80,39118.11,3129448.8
P000578,2023-04-16,SUP0917,PROD01370,77,15464.0,1190728.0
P000579,2025-04-21,SUP0109,PROD02960,36,81221.35,2923968.6
P000580,2024-05-03,SUP0160,PROD01094,55,92933.33,5111333.15
P000581,2023-07-08,SUP0094,PROD02345,37,93176.19,3447519.03
P000582,2023-07-26,SUP0066,PROD00196,70,11942.38,835966.6
P000583,2025-07-02,SUP0643,PROD00470,94,56038.51,5267619.94
P000584,2024-10-26,SUP0789,PROD00308,97,55002.2,5335213.4
P000585,2023-07-04,SUP0460,PROD03956,35,4357.71,152519.85
P000586,2023-06-27,SUP0304,PROD01890,12,81329.1,975949.2
P000587,2025-05-16,SUP0103,PROD02247,35,8643.01,302505.35
P000588,2023-08-31,SUP0970,PROD00235,53,21425.53,1135553.09
P000589,2024-12-10,SUP0764,PROD02867,39,52965.84,2065667.76
P000590,2023-10-22,SUP0491,PROD02889,94,5034.91,473281.54
P000591,2024-10-18,SUP0767,PROD01065,85,30435.56,2587022.6
P000592,2024-07-07,SUP0140,PROD02761,15,91112.87,1366693.05
P000593,2024-04-21,SUP0240,PROD00910,56,99703.61,5583402.16
P000594,2023-11-13,SUP0708,PROD02205,69,17734.85,1223704.65
P000595,2024-02-20,SUP0624,PROD01086,98,30590.57,2997875.86
P000596,2024-03-27,SUP0859,PROD04926,23,47825.07,1099976.61
P000597,2024-01-01,SUP0616,PROD01137,25,16080.76,402019.0
P000598,2024-08-29,SUP0631,PROD02516,21,28411.55,596642.55
P000599,2023-05-13,SUP0273,PROD01143,68,78985.76,5371031.68
P000600,2025-06-27,SUP0508,PROD01281,87,86415.59,7518156.33
P000601,2025-11-18,SUP0961,PROD02702,71,26940.58,1912781.18
P000602,2025-02-24,SUP0175,PROD01976,76,32737.96,2488084.96
P000603,2024-12-26,SUP0407,PROD02539,66,48547.98,3204166.68
P000604,2025-02-03,SUP0620,PROD03166,58,89519.33,5192121.14
P000605,2023-01-14,SUP0781,PROD03802,58,88175.94,5114204.52
P000606,2025-11-16,SUP0591,PROD03404,30,37635.49,1129064.7
P000607,2023-11-19,SUP0545,PROD00421,70,90515.64,6336094.8
P000608,2023-07-30,SUP0245,PROD00254,64,94512.58,6048805.12
P000609,2023-10-26,SUP0117,PROD01055,50,62192.84,3109642.0
P000610,2025-04-09,SUP0830,PROD00721,61,32726.05,1996289.05
P000611,2025-05-01,SUP0285,PROD00197,69,59473.02,4103638.38
P000612,2025-11-26,SUP0445,PROD01653,39,18369.87,716424.93
P000613,2023-01-23,SUP0965,PROD00045,41,29325.24,1202334.84
P000614,2023-01-11,SUP0063,PROD02793,68,24027.07,1633840.76
P000615,2024-05-24,SUP0844,PROD00463,88,73037.34,6427285.92
P000616,2023-08-05,SUP0734,PROD01025,83,50740.71,4211478.93
P000617,2025-09-23,SUP0640,PROD00950,38,18573.56,705795.28
P000618,2025-02-12,SUP0691,PROD01139,82,77228.91,6332770.62
P000619,2023-06-20,SUP0568,PROD03488,38,39294.98,1493209.24
P000620,2025-04-15,SUP0603,PROD04429,76,20235.35,1537886.6
P000621,2025-09-10,SUP0944,PROD04203,74,70015.68,5181160.32
P000622,2024-10-06,SUP0823,PROD01830,77,89155.7,6864988.9
P000623,2025-06-16,SUP0638,PROD01244,37,97541.23,3609025.51
P000624,2023-08-13,SUP0997,PROD01220,12,24743.61,296923.32
P000625,2025-10-03,SUP0779,PROD00833,53,18361.49,973158.97
P000626,2025-12-27,SUP0577,PROD00685,96,28501.32,2736126.72
P000627,2023-11-20,SUP0533,PROD03077,82,62908.5,5158497.0
P000628,2025-04-26,SUP0537,PROD02647,36,64839.89,2334236.04
P000629,2024-10-08,SUP0634,PROD04150,86,37154.21,3195262.06
P000630,2023-05-24,SUP0970,PROD00180,50,51349.81,2567490.5
P000631,2025-08-20,SUP0911,PROD04018,85,73818.63,6274583.55
P000632,2023-09-27,SUP0403,PROD02541,55,7805.42,429298.1
P000633,2024-02-24,SUP0619,PROD01156,17,32121.65,546068.05
P000634,2024-05-06,SUP0848,PROD01623,12,61951.41,743416.92
P000635,2024-07-11,SUP0303,PROD01902,79,81136.49,6409782.71
P000636,2025-06-13,SUP0359,PROD00729,13,83458.57,1084961.41
P000637,2025-04-08,SUP0648,PROD04184,66,32356.69,2135541.54
P000638,2023-01-14,SUP0304,PROD03334,16,83270.41,1332326.56
P000639,2023-11-24,SUP0105,PROD00595,41,69535.75,2850965.75
P000640,2025-07-01,SUP0165,PROD04939,85,30661.19,2606201.15
P000641,2025-08-11,SUP0099,PROD00945,42,63777.6,2678659.2
P000642,2025-08-09,SUP0633,PROD01748,77,9211.4,709277.8
P000643,2023-06-14,SUP0470,PROD01226,95,45351.96,4308436.2
P000644,2025-12-06,SUP0751,PROD04843,87,16509.27,1436306.49
P000645,2024-12-25,SUP0374,PROD04130,15,76774.86,1151622.9
P000646,2024-05-27,SUP0719,PROD01303,36,76580.25,2756889.0
P000647,2023-08-31,SUP0036,PROD01743,92,91118.29,8382882.68
P000648,2023-07-16,SUP0096,PROD02063,99,2220.24,219803.76
P000649,2023-01-27,SUP0257,PROD03360,33,13423.18,442964.94
P000650,2023-10-15,SUP0301,PROD04250,25,98729.23,2468230.75
P000651,2024-05-11,SUP0402,PROD01033,23,65831.99,1514135.77
P000652,2025-05-21,SUP0893,PROD02301,68,42355.59,2880180.12
P000653,2024-10-03,SUP0216,PROD02949,44,39599.42,1742374.48
P000654,2023-11-20,SUP0240,PROD03902,87,3350.48,291491.76
P000655,2023-08-14,SUP0995,PROD02894,93,92240.54,8578370.22
P000656,2023-12-28,SUP0663,PROD01388,73,32730.19,2389303.87
P000657,2025-11-29,SUP0154,PROD00320,17,59944.88,1019062.96
P000658,2023-02-24,SUP0545,PROD04374,97,95043.64,9219233.08
P000659,2024-02-07,SUP0902,PROD01497,89,38013.1,3383165.9
P000660,2024-07-29,SUP0511,PROD01050,69,68575.94,4731739.86
P000661,2025-05-18,SUP0971,PROD02634,71,81912.87,5815813.77
P000662,2024-07-05,SUP0382,PROD01994,55,74504.67,4097756.85
P000663,2025-09-11,SUP0848,PROD01768,49,53588.98,2625860.02
P000664,2023-11-20,SUP0421,PROD01822,49,47268.96,2316179.04
P000665,2023-05-27,SUP0477,PROD00221,88,58446.74,5143313.12
P000666,2025-09-06,SUP0609,PROD01880,70,62301.72,4361120.4
P000667,2024-06-14,SUP0748,PROD00421,16,90515.64,1448250.24
P000668,2023-04-04,SUP0985,PROD02829,12,55786.83,669441.96
P000669,2023-11-23,SUP0375,PROD03665,44,88042.16,3873855.04
P000670,2024-03-16,SUP0588,PROD01536,11,81891.88,900810.68
P000671,2024-04-13,SUP0653,PROD02216,11,80696.56,887662.16
P000672,2024-11-09,SUP0777,PROD03345,24,80522.21,1932533.04
P000673,2024-08-16,SUP0637,PROD01885,94,32297.96,3036008.24
P000674,2023-07-16,SUP0520,PROD00817,38,98301.2,3735445.6
P000675,2023-07-29,SUP0038,PROD02281,69,67125.11,4631632.59
P000676,2025-08-27,SUP0467,PROD00290,52,85613.02,4451877.04
P000677,2025-05-28,SUP0557,PROD02887,68,4489.99,305319.32
P000678,2023-01-13,SUP0636,PROD04085,44,29185.32,1284154.08
P000679,2023-03-04,SUP0852,PROD00177,80,16688.8,1335104.0
P000680,2025-01-15,SUP0395,PROD03520,76,10941.3,831538.8
P000681,2024-06-05,SUP0477,PROD00737,43,17894.55,769465.65
P000682,2023-10-24,SUP0796,PROD01816,19,11624.8,220871.2
P000683,2024-04-16,SUP0798,PROD04467,48,90172.01,4328256.48
P000684,2025-12-02,SUP0265,PROD04650,60,57568.59,3454115.4
P000685,2025-07-15,SUP0737,PROD03500,33,81786.71,2698961.43
P000686,2025-04-04,SUP0982,PROD00611,38,84093.2,3195541.6
P000687,2024-04-10,SUP0418,PROD03194,73,38624.16,2819563.68
P000688,2024-07-13,SUP0923,PROD02484,15,99869.05,1498035.75
P000689,2023-10-27,SUP0049,PROD01105,33,8505.86,280693.38
P000690,2023-04-24,SUP0593,PROD03764,71,54525.36,3871300.56
P000691,2024-12-15,SUP0624,PROD01831,98,57536.49,5638576.02
P000692,2025-09-20,SUP0279,PROD00821,98,96531.7,9460106.6
P000693,2024-06-18,SUP0326,PROD00496,79,84384.35,6666363.65
P000694,2024-05-29,SUP0474,PROD03977,75,95307.91,7148093.25
P000695,2024-09-12,SUP0650,PROD02269,84,21552.17,1810382.28
P000696,2023-04-30,SUP0345,PROD02323,44,37835.41,1664758.04
P000697,2023-08-30,SUP0424,PROD04282,29,13281.45,385162.05
P000698,2023-07-31,SUP0658,PROD03661,19,64490.9,1225327.1
P000699,2024-11-14,SUP0062,PROD00817,45,98301.2,4423554.0
P000700,2023-08-03,SUP0517,PROD02819,94,18377.79,1727512.26
P000701,2025-09-30,SUP0583,PROD01909,26,71256.0,1852656.0
P000702,2023-01-22,SUP0680,PROD01462,26,51717.72,1344660.72
P000703,2024-11-18,SUP0613,PROD04660,59,1521.42,89763.78
P000704,2024-09-27,SUP0871,PROD03098,48,42621.98,2045855.04
P000705,2023-03-11,SUP0022,PROD03104,91,44028.96,4006635.36
P000706,2025-06-15,SUP0907,PROD01541,80,47555.96,3804476.8
P000707,2023-09-04,SUP0665,PROD02602,47,28464.5,1337831.5
P000708,2024-05-03,SUP0823,PROD02276,27,90593.84,2446033.68
P000709,2023-11-16,SUP0994,PROD01718,78,39276.91,3063598.98
P000710,2025-08-09,SUP0354,PROD03634,25,28725.82,718145.5
P000711,2023-05-12,SUP0442,PROD00942,96,98885.89,9493045.44
P000712,2024-07-14,SUP0507,PROD04253,98,73473.92,7200444.16
P000713,2024-09-02,SUP0242,PROD02484,51,99869.05,5093321.55
P000714,2023-09-28,SUP0170,PROD00731,61,29780.9,1816634.9
P000715,2024-07-24,SUP0198,PROD00533,29,42792.85,1240992.65
P000716,2024-08-10,SUP0624,PROD03216,18,60636.28,1091453.04
P000717,2023-08-16,SUP0939,PROD01953,31,65509.63,2030798.53
P000718,2023-10-24,SUP0306,PROD04201,96,4280.1,410889.6
P000719,2024-03-19,SUP0338,PROD01647,78,10203.56,795877.68
P000720,2025-11-25,SUP0879,PROD00409,41,92468.59,3791212.19
P000721,2023-08-21,SUP0709,PROD02850,60,95845.3,5750718.0
P000722,2023-04-24,SUP0139,PROD00012,57,33979.54,1936833.78
P000723,2025-01-26,SUP0389,PROD03011,86,22149.01,1904814.86
P000724,2024-09-02,SUP0103,PROD01858,87,20889.2,1817360.4
P000725,2023-04-21,SUP0447,PROD03209,59,4021.92,237293.28
P000726,2025-11-02,SUP0869,PROD04149,17,72310.28,1229274.76
P000727,2025-04-12,SUP0996,PROD02864,40,4454.49,178179.6
P000728,2023-02-27,SUP0457,PROD01794,75,72912.61,5468445.75
P000729,2023-11-10,SUP1000,PROD03845,51,45614.15,2326321.65
P000730,2024-01-29,SUP0976,PROD02234,95,52078.58,4947465.1
P000731,2025-07-23,SUP0618,PROD01143,68,78985.76,5371031.68
P000732,2024-10-31,SUP0411,PROD03811,58,72434.15,4201180.7
P000733,2024-11-09,SUP0071,PROD00271,48,93286.43,4477748.64
P000734,2025-05-22,SUP0309,PROD04213,96,19999.82,1919982.72
P000735,2024-05-03,SUP0584,PROD02181,60,82583.58,4955014.8
P000736,2024-12-21,SUP0261,PROD03909,94,89147.87,8379899.78
P000737,2024-03-10,SUP0313,PROD04798,48,15710.28,754093.44
P000738,2025-09-03,SUP0070,PROD03651,53,78909.36,4182196.08
P000739,2024-12-13,SUP0645,PROD03759,94,91251.01,8577594.94
P000740,2023-08-15,SUP0880,PROD01012,53,14013.39,742709.67
P000741,2024-02-02,SUP0565,PROD02766,92,39115.22,3598600.24
P000742,2025-11-26,SUP0154,PROD03684,66,96398.25,6362284.5
P000743,2023-09-13,SUP0133,PROD02987,67,48143.62,3225622.54
P000744,2025-12-07,SUP0513,PROD00194,29,68680.4,1991731.6
P000745,2023-12-25,SUP0542,PROD00561,96,8643.83,829807.68
P000746,2024-11-26,SUP0994,PROD04235,74,64906.14,4803054.36
P000747,2025-02-18,SUP0373,PROD02058,14,70969.16,993568.24
P000748,2025-04-06,SUP0534,PROD04264,23,9596.59,220721.57
P000749,2024-06-13,SUP0116,PROD03679,30,43427.25,1302817.5
P000750,2025-02-18,SUP0537,PROD02084,61,79047.09,4821872.49
P000751,2025-09-30,SUP0313,PROD01014,35,55225.41,1932889.35
P000752,2025-02-12,SUP0153,PROD02490,23,41094.3,945168.9
P000753,2025-03-12,SUP0589,PROD04162,30,60990.62,1829718.6
P000754,2023-07-08,SUP0880,PROD00161,22,25811.0,567842.0
P000755,2023-12-20,SUP0911,PROD01442,57,75064.74,4278690.18
P000756,2024-10-19,SUP0741,PROD00909,17,87350.28,1484954.76
P000757,2024-11-19,SUP0477,PROD00572,54,76406.17,4125933.18
P000758,2023-11-27,SUP0678,PROD01499,44,10773.48,474033.12
