ProductID,ProductName,Category,SubCategory,Brand,UnitPrice,UnitCost
PROD00362,Canon Scanner,Office Equipment,Printer,Epson,64439.33,29844.99
PROD00363,Epson Storage,Accessories,Mouse,Logitech,149673.7,85451.43
PROD00364,Epson Mobile,Electronics,Mobile,Sony,129856.01,27327.74
PROD00365,Dell Networking,Office Equipment,Networking,Lenovo,148341.5,84251.15
PROD00366,Canon Printer,Office Equipment,Networking,Epson,54532.04,4176.89
PROD00367,Lenovo Printer,Office Equipment,Scanner,Logitech,81497.56,66980.3
PROD00368,Lenovo Networking,Office Equipment,Printer,HP,82832.84,84665.95
PROD00369,Canon Storage,Accessories,Storage,Canon,144156.78,78772.14
PROD00370,Dell Audio,Electronics,Computers,Asus,121231.79,16668.3
PROD00371,Apple Printer,Office Equipment,Scanner,Samsung,86178.04,71856.81
PROD00372,HP Mouse,Accessories,Storage,Canon,89762.87,73217.56
PROD00373,Logitech Mouse,Accessories,Keyboard,Lenovo,77234.07,31564.06
PROD00374,HP Mobile,Electronics,Computers,Epson,49965.26,11698.09
PROD00375,Logitech Scanner,Office Equipment,Networking,Apple,124008.07,42535.75
PROD00376,Asus Computers,Electronics,Audio,Apple,60872.8,38170.58
PROD00377,Logitech Keyboard,Accessories,Storage,Epson,73137.97,88910.55
PROD00378,HP Audio,Electronics,Audio,Apple,9834.85,24267.02
PROD00379,Lenovo Mouse,Accessories,Keyboard,Samsung,127127.54,96241.15
PROD00380,HP Printer,Office Equipment,Printer,Epson,83869.27,95529.14
PROD00381,HP Mobile,Electronics,Mobile,Logitech,24128.49,81627.0
PROD00382,Samsung Audio,Electronics,Mobile,Samsung,13423.62,90339.34
PROD00383,Dell Scanner,Office Equipment,Networking,Sony,127185.6,85804.23
PROD00384,Asus Keyboard,Accessories,Keyboard,Canon,27979.91,38297.41
PROD00385,Asus Printer,Office Equipment,Scanner,Logitech,110738.28,18265.41
PROD00386,Canon Networking,Office Equipment,Printer,Canon,117354.04,56586.94
PROD00387,Apple Computers,Electronics,Audio,Epson,93659.34,97178.84
PROD00388,Dell Keyboard,Accessories,Storage,Apple,142592.52,15828.73
PROD00389,Apple Scanner,Office Equipment,Scanner,Asus,133488.47,66768.03
PROD00390,Logitech Computers,Electronics,Computers,Canon,3276.21,28883.16
PROD00391,Samsung Printer,Office Equipment,Scanner,Epson,124427.26,37020.2
PROD00392,Logitech Printer,Office Equipment,Printer,Logitech,68038.9,44661.5
PROD00393,Canon Keyboard,Accessories,Keyboard,Canon,59576.88,78015.22
PROD00394,Apple Storage,Accessories,Mouse,HP,49622.52,51290.69
PROD00395,Epson Storage,Accessories,Storage,Logitech,44695.02,74839.7
PROD00396,Samsung Printer,Office Equipment,Networking,Sony,76847.58,41444.16
PROD00397,Logitech Scanner,Office Equipment,Scanner,HP,144000.27,6274.98
PROD00398,Asus Keyboard,Accessories,Mouse,Lenovo,142535.93,17542.41
PROD00399,Asus Mobile,Electronics,Mobile,Lenovo,94929.43,19658.54
PROD00400,Samsung Computers,Electronics,Mobile,HP,25779.91,48459.58
PROD00401,Logitech Keyboard,Accessories,Mouse,Epson,132342.23,61380.47
PROD00402,Sony Networking,Office Equipment,Scanner,HP,88696.48,70192.3
PROD00403,Epson Storage,Accessories,Keyboard,Logitech,23356.63,49090.55
PROD00404,Epson Scanner,Office Equipment,Networking,Samsung,56280.09,46663.46
PROD00405,Lenovo Mouse,Accessories,Mouse,Samsung,149094.07,13697.57
PROD00406,Sony Storage,Accessories,Mouse,Samsung,60315.85,65876.34
PROD00407,HP Mouse,Accessories,Storage,Sony,121230.68,15224.05
PROD00408,Dell Printer,Office Equipment,Networking,Epson,22396.56,62999.07
PROD00409,Lenovo Storage,Accessories,Storage,Canon,101002.74,92468.59
PROD00410,Samsung Mobile,Electronics,Audio,Epson,87343.58,86416.53
PROD00411,Apple Mobile,Electronics,Computers,HP,101128.19,63118.22
PROD00412,Dell Scanner,Office Equipment,Printer,Epson,31790.83,19551.31
PROD00413,Lenovo Printer,Office Equipment,Scanner,Apple,100245.79,77300.36
PROD00414,HP Networking,Office Equipment,Printer,Dell,52637.3,72153.04
PROD00415,Sony Printer,Office Equipment,Printer,Samsung,133587.74,37031.79
PROD00416,Logitech Audio,Electronics,Audio,Asus,54638.29,45408.46
PROD00417,Asus Networking,Office Equipment,Printer,Epson,50353.26,66672.46
PROD00418,Dell Keyboard,Accessories,Storage,Lenovo,11142.2,56753.9
PROD00419,Sony Networking,Office Equipment,Scanner,Samsung,123818.98,1529.3
PROD00420,Apple Mobile,Electronics,Audio,Sony,2075.94,74894.87
PROD00421,Epson Storage,Accessories,Storage,HP,129254.7,90515.64
PROD00422,Asus Audio,Electronics,Audio,Lenovo,137571.93,9907.93
PROD00423,Canon Scanner,Office Equipment,Scanner,Apple,95481.09,8520.74
PROD00424,Logitech Printer,Office Equipment,Networking,Sony,9295.75,74053.74
PROD00425,Asus Networking,Office Equipment,Networking,Asus,36023.28,67000.22
PROD00426,Dell Mouse,Accessories,Keyboard,Dell,75333.34,77274.99
PROD00427,HP Scanner,Office Equipment,Networking,Asus,94366.65,17701.18
PROD00428,Logitech Keyboard,Accessories,Keyboard,HP,2822.39,79971.67
PROD00429,Epson Printer,Office Equipment,Printer,Canon,86171.72,58224.2
PROD00430,HP Mobile,Electronics,Computers,Asus,48141.3,92786.11
PROD00431,Apple Keyboard,Accessories,Storage,Logitech,32008.21,64152.05
PROD00432,Canon Keyboard,Accessories,Keyboard,Sony,49230.69,62962.54
PROD00433,Lenovo Storage,Accessories,Keyboard,Epson,20064.71,68727.92
PROD00434,Apple Audio,Electronics,Audio,Canon,140513.23,96510.64
PROD00435,Lenovo Computers,Electronics,Computers,Logitech,110691.28,3197.43
PROD00436,Canon Mobile,Electronics,Computers,Samsung,10559.17,25072.88
PROD00437,Dell Scanner,Office Equipment,Scanner,Samsung,108929.57,95728.82
PROD00438,Sony Audio,Electronics,Audio,Samsung,106492.91,35312.38
PROD00439,Canon Audio,Electronics,Audio,Asus,135024.68,35212.74
PROD00440,Lenovo Mobile,Electronics,Mobile,Canon,103243.39,73048.6
PROD00441,Epson Mobile,Electronics,Mobile,Lenovo,123422.03,1437.48
PROD00442,Asus Keyboard,Accessories,Storage,Canon,147350.17,82899.7
PROD00443,Samsung Mouse,Accessories,Mouse,Sony,80935.82,44206.92
PROD00444,Epson Keyboard,Accessories,Storage,Sony,46833.78,51120.74
PROD00445,Logitech Keyboard,Accessories,Storage,HP,102545.75,93170.26
PROD00446,HP Computers,Electronics,Mobile,HP,115862.29,50965.43
PROD00447,Asus Mobile,Electronics,Computers,Asus,128760.62,38892.71
PROD00448,HP Mobile,Electronics,Computers,Apple,37500.26,46814.3
PROD00449,Dell Mobile,Electronics,Computers,Canon,45918.29,28369.78
PROD00450,Lenovo Scanner,Office Equipment,Scanner,Epson,28617.03,44408.82
PROD00451,Apple Audio,Electronics,Audio,Lenovo,31361.69,76821.55
PROD00452,Asus Mouse,Accessories,Keyboard,Apple,63474.51,13428.84
PROD00453,Canon Printer,Office Equipment,Networking,Asus,7034.27,87499.37
PROD00454,Apple Printer,Office Equipment,Networking,Dell,85390.18,61617.76
PROD00455,Sony Storage,Accessories,Keyboard,Dell,92976.01,29037.2
PROD00456,Lenovo Mobile,Electronics,Computers,Dell,32946.36,99254.26
PROD00457,Asus Networking,Office Equipment,Printer,Logitech,104498.53,31999.66
PROD00458,Sony Keyboard,Accessories,Mouse,Epson,54993.04,90926.93
PROD00459,Dell Audio,Electronics,Mobile,Apple,74411.27,11947.02
PROD00460,HP Mouse,Accessories,Storage,Asus,116659.96,11663.64
PROD00461,Canon Mobile,Electronics,Mobile,Logitech,123083.58,3977.89
PROD00462,Sony Scanner,Office Equipment,Networking,Dell,126967.7,77296.52
PROD00463,Asus Keyboard,Accessories,Keyboard,Asus,110211.17,73037.34
PROD00464,Apple Mobile,Electronics,Mobile,Epson,40601.92,88872.34
PROD00465,Canon Printer,Office Equipment,Scanner,Asus,102017.57,70800.57
PROD00466,Samsung Printer,Office Equipment,Scanner,Epson,119211.1,6039.41
PROD00467,Sony Computers,Electronics,Computers,Asus,113569.38,66410.58
PROD00468,Dell Scanner,Office Equipment,Printer,Epson,16506.09,50145.82
PROD00469,Samsung Audio,Electronics,Audio,Epson,44426.68,64865.45
PROD00470,HP Networking,Office Equipment,Printer,Sony,64854.7,56038.51
PROD00471,Apple Mobile,Electronics,Audio,Sony,85502.7,45300.26
PROD00472,Dell Audio,Electronics,Mobile,Sony,112756.43,87062.61
PROD00473,Epson Keyboard,Accessories,Mouse,Lenovo,118982.07,71356.54
PROD00474,Lenovo Printer,Office Equipment,Networking,Sony,131136.52,19229.2
PROD00475,Logitech Mouse,Accessories,Mouse,Sony,142174.64,24064.06
PROD00476,Lenovo Networking,Office Equipment,Printer,Asus,25989.22,78731.02
PROD00477,HP Scanner,Office Equipment,Scanner,Samsung,16279.53,97657.07
PROD00478,Dell Keyboard,Accessories,Keyboard,Sony,115597.74,51237.58
PROD00479,Samsung Mouse,Accessories,Keyboard,Asus,96162.1,67392.84
PROD00480,Samsung Mobile,Electronics,Computers,Canon,25495.03,74343.53
PROD00481,Sony Audio,Electronics,Computers,Canon,39257.04,2711.26
PROD00482,Asus Mobile,Electronics,Audio,Canon,148779.55,94595.6
PROD00483,Dell Computers,Electronics,Audio,Canon,119429.41,82910.42
PROD00484,Sony Audio,Electronics,Audio,Epson,121776.06,69241.34
PROD00485,Logitech Computers,Electronics,Mobile,Asus,111205.53,97370.47
PROD00486,Logitech Audio,Electronics,Audio,Epson,27869.43,72505.58
PROD00487,Apple Audio,Electronics,Audio,Sony,112790.4,15829.82
PROD00488,HP Mouse,Accessories,Mouse,Dell,6671.89,11547.48
PROD00489,Asus Mouse,Accessories,Mouse,Logitech,92276.64,3884.49
PROD00490,Epson Printer,Office Equipment,Networking,Logitech,63417.37,46364.5
PROD00491,Epson Audio,Electronics,Audio,Asus,116883.5,35985.93
PROD00492,Lenovo Storage,Accessories,Keyboard,Lenovo,125655.03,40855.54
PROD00493,Sony Mobile,Electronics,Mobile,Samsung,43460.34,16963.46
PROD00494,Asus Storage,Accessories,Mouse,Logitech,90634.45,36508.17
PROD00495,HP Storage,Accessories,Mouse,Apple,12923.68,72379.69
PROD00496,Dell Audio,Electronics,Mobile,Samsung,113129.25,84384.35
PROD00497,HP Scanner,Office Equipment,Printer,Lenovo,38892.85,935.42
PROD00498,Epson Computers,Electronics,Audio,Logitech,13435.43,91284.77
PROD00499,Canon Mouse,Accessories,Storage,Dell,41606.12,19349.58
PROD00500,Dell Networking,Office Equipment,Networking,Sony,149422.33,24414.07
PROD00501,Logitech Mobile,Electronics,Audio,Lenovo,37558.69,81748.02
PROD00502,Canon Mouse,Accessories,Storage,Lenovo,17370.32,99302.0
PROD00503,Logitech Scanner,Office Equipment,Printer,Logitech,26503.42,16892.91
PROD00504,Apple Audio,Electronics,Audio,Epson,8972.21,3118.95
PROD00505,Samsung Mobile,Electronics,Mobile,HP,141476.55,34130.47
PROD00506,Samsung Mouse,Accessories,Mouse,Asus,43575.38,96440.99
PROD00507,Canon Mouse,Accessories,Mouse,Logitech,126838.89,91065.77
PROD00508,Sony Scanner,Office Equipment,Scanner,Sony,18923.53,90916.68
PROD00509,Asus Audio,Electronics,Audio,Epson,2389.59,58399.64
PROD00510,Logitech Networking,Office Equipment,Scanner,HP,123528.79,60825.38
PROD00511,Asus Keyboard,Accessories,Storage,HP,125976.67,79308.54
PROD00512,Lenovo Mobile,Electronics,Audio,Apple,87629.94,2947.07
PROD00513,Apple Scanner,Office Equipment,Printer,Dell,77829.39,65171.73
PROD00514,Epson Scanner,Office Equipment,Networking,Dell,55888.64,49128.28
PROD00515,Canon Computers,Electronics,Mobile,Epson,125092.33,48235.68
PROD00516,Canon Audio,Electronics,Audio,HP,103362.4,62229.82
PROD00517,Logitech Storage,Accessories,Keyboard,HP,85165.56,29745.79
PROD00518,Apple Audio,Electronics,Computers,Epson,99553.57,71508.36
PROD00519,HP Keyboard,Accessories,Keyboard,Epson,81978.15,49498.37
PROD00520,Logitech Scanner,Office Equipment,Printer,HP,139740.6,77916.39
PROD00521,Sony Computers,Electronics,Mobile,Lenovo,67813.08,88381.56
PROD00522,Lenovo Printer,Office Equipment,Scanner,Epson,40349.47,52456.53
PROD00523,HP Mobile,Electronics,Mobile,Samsung,81397.71,3329.78
PROD00524,Logitech Scanner,Office Equipment,Networking,Samsung,43590.13,55137.28
PROD00525,Samsung Mouse,Accessories,Storage,Samsung,146816.25,58396.06
PROD00526,Asus Computers,Electronics,Audio,Sony,46752.95,7966.86
PROD00527,Lenovo Scanner,Office Equipment,Printer,Sony,33677.01,44544.04
PROD00528,Epson Mouse,Accessories,Keyboard,HP,123383.07,34781.78
PROD00529,Dell Computers,Electronics,Computers,Apple,142083.2,35621.91
PROD00530,HP Computers,Electronics,Computers,Logitech,149465.72,86261.2
PROD00531,Dell Networking,Office Equipment,Printer,Logitech,57768.25,37677.36
PROD00532,Apple Audio,Electronics,Mobile,Asus,63248.73,12612.02
PROD00533,Asus Printer,Office Equipment,Printer,Asus,14944.28,42792.85
PROD00534,Lenovo Printer,Office Equipment,Scanner,Canon,17448.96,91814.92
PROD00535,Lenovo Mobile,Electronics,Computers,Dell,117407.97,5792.96
PROD00536,Dell Networking,Office Equipment,Networking,Logitech,118669.46,54179.67
PROD00537,Logitech Keyboard,Accessories,Storage,Epson,143911.35,49464.36
PROD00538,Apple Audio,Electronics,Mobile,Canon,145183.14,81488.2
PROD00539,Apple Mobile,Electronics,Computers,Lenovo,3173.17,96752.43
PROD00540,Canon Storage,Accessories,Mouse,Dell,10828.93,23841.4
PROD00541,Epson Mobile,Electronics,Mobile,Apple,95834.8,89624.94
PROD00542,Dell Audio,Electronics,Mobile,HP,10602.37,32027.43
PROD00543,Sony Mobile,Electronics,Audio,Samsung,64450.33,1830.02
PROD00544,Samsung Networking,Office Equipment,Printer,Sony,11705.89,29509.64
PROD00545,Dell Computers,Electronics,Mobile,Canon,124791.83,41173.8
PROD00546,Canon Storage,Accessories,Storage,Apple,139506.86,89937.69
PROD00547,Dell Networking,Office Equipment,Networking,Asus,99695.98,83265.37
PROD00548,Dell Mouse,Accessories,Keyboard,Sony,99027.75,33227.93
PROD00549,Lenovo Mouse,Accessories,Keyboard,Logitech,16615.13,52622.06
PROD00550,Canon Printer,Office Equipment,Printer,Logitech,26236.83,59529.51
PROD00551,Samsung Audio,Electronics,Mobile,Asus,122531.54,7805.54
PROD00552,Asus Mobile,Electronics,Computers,Epson,81631.08,88203.33
PROD00553,HP Keyboard,Accessories,Keyboard,Asus,99589.46,92304.48
PROD00554,Logitech Printer,Office Equipment,Scanner,Dell,40620.79,72183.66
PROD00555,HP Computers,Electronics,Audio,Dell,35912.22,85427.95
PROD00556,Samsung Keyboard,Accessories,Keyboard,Lenovo,138449.97,29915.37
PROD00557,Logitech Audio,Electronics,Mobile,Asus,52555.15,85555.1
PROD00558,Samsung Scanner,Office Equipment,Printer,Logitech,65647.9,42969.44
PROD00559,Dell Scanner,Office Equipment,Scanner,Canon,119498.91,75846.61
PROD00560,Samsung Audio,Electronics,Audio,Sony,86291.14,16790.49
PROD00561,Samsung Mouse,Accessories,Mouse,HP,77665.87,8643.83
PROD00562,Samsung Keyboard,Accessories,Keyboard,Lenovo,140343.76,61421.75
PROD00563,Canon Computers,Electronics,Computers,Asus,8559.82,83419.76
PROD00564,Lenovo Networking,Office Equipment,Scanner,Apple,91665.79,30498.85
PROD00565,Dell Mobile,Electronics,Mobile,Dell,43977.27,35786.03
PROD00566,Dell Scanner,Office Equipment,Printer,Apple,7360.1,51721.75
PROD00567,Samsung Scanner,Office Equipment,Scanner,Apple,69219.04,15829.86
PROD00568,Canon Mobile,Electronics,Mobile,Epson,91189.54,9668.66
PROD00569,Samsung Scanner,Office Equipment,Printer,Canon,105009.61,97311.29
PROD00570,Sony Computers,Electronics,Computers,Asus,44135.25,63257.27
PROD00571,Lenovo Keyboard,Accessories,Storage,Lenovo,93999.73,29238.57
PROD00572,Logitech Keyboard,Accessories,Keyboard,Canon,125047.79,76406.17
PROD00573,Canon Audio,Electronics,Mobile,Canon,132981.22,4396.59
PROD00574,HP Networking,Office Equipment,Printer,Sony,136255.22,56116.54
PROD00575,Apple Storage,Accessories,Keyboard,Asus,69175.09,96950.34
PROD00576,Sony Scanner,Office Equipment,Scanner,Samsung,8657.6,87449.09
PROD00577,Epson Networking,Office Equipment,Printer,Canon,92130.73,9392.56
PROD00578,Lenovo Audio,Electronics,Computers,HP,92621.87,20975.91
PROD00579,Canon Keyboard,Accessories,Keyboard,Dell,82826.69,87164.47
PROD00580,Sony Storage,Accessories,Keyboard,Epson,53880.63,86883.29
PROD00581,Samsung Printer,Office Equipment,Networking,Dell,12118.55,95125.15
PROD00582,Apple Mobile,Electronics,Audio,Epson,74558.32,67751.17
PROD00583,Asus Networking,Office Equipment,Networking,Lenovo,85368.45,10953.38
PROD00584,Logitech Computers,Electronics,Mobile,Canon,135760.52,74242.52
PROD00585,Samsung Keyboard,Accessories,Keyboard,Logitech,77646.65,72802.93
PROD00586,HP Networking,Office Equipment,Printer,Canon,66531.09,73398.8
PROD00587,Canon Audio,Electronics,Computers,Asus,137793.16,36609.58
PROD00588,Samsung Audio,Electronics,Audio,Logitech,15341.95,37400.84
PROD00589,HP Computers,Electronics,Mobile,HP,79107.45,78514.75
PROD00590,Sony Scanner,Office Equipment,Networking,Sony,31246.66,66157.8
PROD00591,Apple Computers,Electronics,Mobile,Lenovo,61068.74,51731.87
PROD00592,Lenovo Keyboard,Accessories,Keyboard,Apple,141967.86,8685.03
PROD00593,Asus Mobile,Electronics,Audio,Samsung,149442.85,53105.54
PROD00594,Asus Mouse,Accessories,Mouse,Canon,15119.5,36809.85
PROD00595,Lenovo Mouse,Accessories,Storage,Apple,45401.96,69535.75
PROD00596,Asus Keyboard,Accessories,Storage,Apple,35509.39,78598.49
PROD00597,Apple Audio,Electronics,Mobile,HP,16522.05,41341.23
PROD00598,Samsung Mobile,Electronics,Audio,Logitech,103254.03,93246.16
PROD00599,Samsung Mouse,Accessories,Storage,Asus,149941.09,7125.74
PROD00600,Epson Storage,Accessories,Mouse,Sony,11610.19,99913.21
PROD00601,Asus Mobile,Electronics,Mobile,Samsung,81829.9,84777.2
PROD00602,Samsung Audio,Electronics,Audio,Sony,6262.06,7505.21
PROD00603,Epson Storage,Accessories,Storage,Sony,75727.1,52008.62
PROD00604,HP Printer,Office Equipment,Scanner,Dell,35908.67,82802.74
PROD00605,Epson Storage,Accessories,Keyboard,HP,2923.18,28183.89
PROD00606,Epson Networking,Office Equipment,Printer,Epson,28173.07,38380.91
PROD00607,Canon Printer,Office Equipment,Scanner,Sony,65938.97,30009.57
PROD00608,Sony Keyboard,Accessories,Storage,Canon,8846.62,36939.74
PROD00609,Asus Keyboard,Accessories,Mouse,Apple,57774.19,22566.01
PROD00610,Dell Storage,Accessories,Storage,Dell,146673.82,14995.89
PROD00611,HP Keyboard,Accessories,Storage,Samsung,124723.8,84093.2
PROD00612,Samsung Audio,Electronics,Computers,Epson,16498.5,54092.48
PROD00613,Apple Computers,Electronics,Audio,Lenovo,50806.99,59086.04
PROD00614,Canon Printer,Office Equipment,Printer,Asus,49004.42,86777.44
PROD00615,Sony Scanner,Office Equipment,Networking,Canon,148256.16,17011.26
PROD00616,HP Networking,Office Equipment,Printer,HP,67722.46,28488.91
PROD00617,Asus Computers,Electronics,Mobile,Canon,74882.1,12849.44
PROD00618,Epson Storage,Accessories,Mouse,Apple,22440.04,25724.25
PROD00619,Samsung Mobile,Electronics,Audio,HP,8814.86,60321.34
PROD00620,Dell Mouse,Accessories,Storage,Sony,109324.64,98756.61
PROD00621,Samsung Printer,Office Equipment,Printer,Samsung,29678.23,19189.3
PROD00622,Samsung Keyboard,Accessories,Keyboard,Apple,26291.52,60338.31
PROD00623,Apple Mouse,Accessories,Storage,Samsung,138472.13,34164.58
PROD00624,Dell Scanner,Office Equipment,Scanner,Dell,24149.14,47508.1
PROD00625,Lenovo Printer,Office Equipment,Printer,Apple,91304.21,30493.3
PROD00626,Dell Computers,Electronics,Mobile,HP,63819.62,74277.84
PROD00627,Epson Computers,Electronics,Mobile,Samsung,44850.7,8699.94
PROD00628,Dell Scanner,Office Equipment,Printer,Lenovo,12406.13,99235.78
PROD00629,Canon Keyboard,Accessories,Storage,Asus,67632.01,47594.74
PROD00630,Logitech Audio,Electronics,Computers,Asus,110592.62,48163.28
PROD00631,Apple Audio,Electronics,Mobile,Sony,133026.18,49869.54
PROD00632,Epson Printer,Office Equipment,Networking,Logitech,39757.33,82865.56
PROD00633,Apple Mobile,Electronics,Audio,Asus,144380.79,77602.62
PROD00634,Lenovo Mouse,Accessories,Keyboard,Lenovo,14239.77,45289.67
PROD00635,HP Computers,Electronics,Computers,Samsung,133313.21,80593.12
PROD00636,Sony Storage,Accessories,Keyboard,Lenovo,25174.41,54031.51
PROD00637,Sony Mobile,Electronics,Audio,Epson,87212.66,72467.23
PROD00638,HP Mobile,Electronics,Computers,Sony,65142.1,34498.29
PROD00639,Samsung Audio,Electronics,Mobile,Canon,105000.52,64584.49
PROD00640,Samsung Printer,Office Equipment,Scanner,HP,7509.88,68707.89
PROD00641,Epson Mouse,Accessories,Storage,Lenovo,145300.2,71412.91
PROD00642,Logitech Printer,Office Equipment,Printer,Asus,106966.64,52910.32
PROD00643,Apple Printer,Office Equipment,Networking,Apple,35041.51,57570.34
PROD00644,Canon Mobile,Electronics,Audio,Canon,41689.6,60385.01
