SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,SalesAmount,Discount,Profit
S000332,2025-12-18,CUST02469,PROD01573,10,9451.08,94510.8,,17011.94
S000333,2025-08-07,CUST09419,PROD04134,2,65590.56,131181.12,,23612.6
S000334,2023-11-04,CUST07410,PROD00761,9,90369.49,813325.41,,146398.57
S000335,2025-12-27,CUST09705,PROD01831,2,88539.04,177078.08,10,31874.05
S000336,2024-03-18,CUST00106,PROD02940,6,11319.64,67917.84,15,12225.21
S000337,2024-05-12,CUST01348,PROD01248,4,95815.06,383260.24,,68986.84
S000338,2025-08-23,CUST07009,PROD02182,8,148275.83,1186206.64,0,213517.2
S000339,2024-05-13,CUST04069,PROD04993,14,107786.0,1509004.0,15,271620.72
S000340,2023-08-14,CUST06044,PROD02683,1,6428.9,6428.9,5,1157.2
S000341,2024-05-16,CUST07217,PROD03906,10,26461.61,264616.1,0,47630.9
S000342,2025-01-02,CUST07695,PROD01679,6,9172.71,55036.26,15,9906.53
S000343,2024-08-25,CUST01840,PROD03659,13,42275.82,549585.66,5,98925.42
S000344,2023-05-21,CUST00511,PROD00991,13,76074.73,988971.49,15,178014.87
S000345,2023-06-21,CUST03181,PROD01728,14,21596.63,302352.82,15,54423.51
S000346,2023-09-17,CUST05170,PROD03080,5,103385.71,516928.55,15,93047.14
S000347,2023-09-05,CUST06923,PROD00022,3,115925.25,347775.75,10,62599.63
S000348,2023-06-30,CUST09916,PROD01172,6,118297.09,709782.54,15,127760.86
S000349,2024-05-06,CUST04228,PROD03704,12,121292.11,1455505.32,5,261990.96
S000350,2023-09-16,CUST05091,PROD01762,12,83534.75,1002417.0,,180435.06
S000351,2023-12-21,CUST04987,PROD01746,11,36968.34,406651.74,0,73197.31
S000352,2024-06-02,CUST07866,PROD00563,5,8559.82,42799.1,,7703.84
S000353,2023-02-05,CUST03002,PROD04627,2,133269.87,266539.74,15,47977.15
S000354,2024-09-22,CUST04315,PROD04157,6,42994.61,257967.66,10,46434.18
S000355,2024-10-09,CUST07896,PROD04830,11,100378.37,1104162.07,15,198749.17
S000356,2024-03-28,CUST00026,PROD04618,9,74949.97,674549.73,15,121418.95
S000357,2023-02-15,CUST01410,PROD01635,9,124160.59,1117445.31,15,201140.16
S000358,2023-07-14,CUST05158,PROD04054,8,60187.8,481502.4,0,86670.43
S000359,2024-02-15,CUST01940,PROD00684,12,68634.86,823618.32,15,148251.3
S000360,2023-03-31,CUST04438,PROD01555,8,35619.32,284954.56,0,51291.82
S000361,2023-05-17,CUST09742,PROD04953,3,62148.01,186444.03,15,33559.93
S000362,2025-06-20,CUST06852,PROD00179,9,13660.07,122940.63,5,22129.31
S000363,2025-03-14,CUST04451,PROD04438,2,69007.95,138015.9,,24842.86
S000364,2024-06-12,CUST05581,PROD00464,8,40601.92,324815.36,,58466.76
S000365,2024-12-09,CUST06529,PROD04978,14,83570.6,1169988.4,,210597.91
S000366,2025-05-12,CUST08962,PROD01088,12,23085.27,277023.24,5,49864.18
S000367,2024-05-27,CUST02233,PROD02765,10,24716.05,247160.5,10,44488.89
S000368,2025-04-23,CUST01183,PROD00770,1,49956.65,49956.65,10,8992.2
S000369,2024-11-26,CUST03834,PROD01527,9,68712.13,618409.17,,111313.65
S000370,2023-08-24,CUST05674,PROD03033,13,19287.23,250733.99,15,45132.12
S000371,2025-11-02,CUST00518,PROD03064,12,129430.89,1553170.68,,279570.72
S000372,2023-11-09,CUST06028,PROD04608,6,37466.05,224796.3,10,40463.33
S000373,2025-04-09,CUST04849,PROD00982,4,5509.4,22037.6,10,3966.77
S000374,2025-07-24,CUST01842,PROD01157,5,72900.95,364504.75,10,65610.86
S000375,2024-11-10,CUST09004,PROD02281,1,21628.38,21628.38,,3893.11
S000376,2025-08-23,CUST00838,PROD02024,9,97303.21,875728.89,15,157631.2
S000377,2025-11-07,CUST04516,PROD00517,1,85165.56,85165.56,,15329.8
S000378,2024-08-15,CUST08142,PROD00331,6,62869.78,377218.68,0,67899.36
S000379,2025-05-11,CUST04557,PROD03982,12,30304.72,363656.64,15,65458.2
S000380,2023-05-19,CUST09737,PROD04880,1,87936.81,87936.81,15,15828.63
S000381,2025-07-20,CUST00353,PROD04107,2,94991.68,189983.36,,34197.0
S000382,2024-05-27,CUST09235,PROD01917,3,84005.73,252017.19,10,45363.09
S000383,2024-02-20,CUST04955,PROD03726,14,128139.96,1793959.44,15,322912.7
S000384,2025-03-28,CUST09432,PROD00843,6,79861.61,479169.66,,86250.54
S000385,2024-06-13,CUST04417,PROD04820,2,44561.62,89123.24,10,16042.18
S000386,2023-04-22,CUST07948,PROD03738,13,122962.02,1598506.26,15,287731.13
S000387,2025-07-09,CUST07220,PROD04135,6,45949.57,275697.42,5,49625.54
S000388,2025-02-10,CUST01728,PROD02918,7,33603.21,235222.47,0,42340.04
S000389,2024-10-22,CUST07146,PROD02472,5,48342.01,241710.05,,43507.81
S000390,2025-02-20,CUST01275,PROD01213,7,23055.84,161390.88,10,29050.36
S000391,2025-01-31,CUST08435,PROD00307,6,75725.28,454351.68,,81783.3
S000392,2023-07-07,CUST02694,PROD00884,11,89022.63,979248.93,0,176264.81
S000393,2023-02-12,CUST07822,PROD01525,5,75752.16,378760.8,,68176.94
S000394,2025-07-09,CUST01361,PROD03285,14,77289.9,1082058.6,10,194770.55
S000395,2025-08-02,CUST02584,PROD01100,12,112302.95,1347635.4,0,242574.37
S000396,2024-01-05,CUST02239,PROD02981,12,75368.56,904422.72,,162796.09
S000397,2025-10-24,CUST07338,PROD03106,3,76193.49,228580.47,10,41144.48
S000398,2025-04-14,CUST03255,PROD03251,8,5499.68,43997.44,,7919.54
S000399,2025-12-21,CUST08626,PROD02120,3,121101.24,363303.72,,65394.67
S000400,2025-09-11,CUST02484,PROD01006,1,109303.96,109303.96,0,19674.71
S000401,2023-01-05,CUST01473,PROD02758,4,52649.26,210597.04,5,37907.47
S000402,2024-05-23,CUST02895,PROD02297,6,146326.27,877957.62,15,158032.37
S000403,2025-12-25,CUST04181,PROD03052,10,80251.46,802514.6,0,144452.63
S000404,2023-06-14,CUST09142,PROD03248,9,5011.71,45105.39,0,8118.97
S000405,2025-11-27,CUST00116,PROD00191,8,15116.25,120930.0,0,21767.4
S000406,2024-12-07,CUST01886,PROD02173,12,21859.29,262311.48,,47216.07
S000407,2024-12-07,CUST02218,PROD01492,11,130189.01,1432079.11,0,257774.24
S000408,2023-04-17,CUST06671,PROD04439,1,24948.57,24948.57,10,4490.74
S000409,2024-01-05,CUST07426,PROD00281,7,93337.75,653364.25,10,117605.56
S000410,2024-07-30,CUST09818,PROD00618,13,22440.04,291720.52,0,52509.69
S000411,2023-08-21,CUST07299,PROD00420,12,2075.94,24911.28,,4484.03
S000412,2025-01-01,CUST07838,PROD03363,1,83145.26,83145.26,15,14966.15
S000413,2024-10-19,CUST05652,PROD00813,6,6547.73,39286.38,15,7071.55
S000414,2024-11-18,CUST05941,PROD03575,7,17667.74,123674.18,10,22261.35
S000415,2025-11-05,CUST08564,PROD00024,4,96278.52,385114.08,15,69320.53
S000416,2023-03-23,CUST09026,PROD00643,7,35041.51,245290.57,5,44152.3
S000417,2023-07-09,CUST00893,PROD04558,14,48224.76,675146.64,,121526.4
S000418,2024-09-05,CUST02529,PROD03778,12,39010.72,468128.64,5,84263.16
S000419,2025-04-29,CUST03796,PROD04626,6,75569.41,453416.46,10,81614.96
S000420,2025-04-03,CUST06495,PROD02400,12,58425.9,701110.8,0,126199.94
S000421,2025-09-20,CUST05730,PROD01477,7,10312.45,72187.15,10,12993.69
S000422,2024-09-01,CUST07583,PROD02709,7,12652.89,88570.23,10,15942.64
S000423,2023-11-29,CUST08355,PROD03928,4,37656.52,150626.08,15,27112.69
S000424,2025-03-22,CUST06138,PROD00765,13,146687.08,1906932.04,,343247.77
S000425,2023-03-25,CUST04736,PROD01205,5,29427.98,147139.9,10,26485.18
S000426,2025-03-29,CUST07497,PROD01068,11,57494.51,632439.61,,113839.13
S000427,2025-08-31,CUST09128,PROD03907,2,137453.81,274907.62,0,49483.37
S000428,2024-09-28,CUST05779,PROD04975,12,2482.34,29788.08,10,5361.85
S000429,2023-07-15,CUST05363,PROD01564,12,94630.93,1135571.16,15,204402.81
S000430,2025-10-12,CUST03813,PROD04617,2,92131.22,184262.44,15,33167.24
S000431,2025-01-10,CUST01783,PROD03865,6,96614.54,579687.24,5,104343.7
S000432,2024-12-10,CUST04756,PROD00025,1,20181.34,20181.34,,3632.64
S000433,2024-11-20,CUST06466,PROD01568,5,143953.35,719766.75,,129558.02
S000434,2025-10-29,CUST09875,PROD00281,10,93337.75,933377.5,10,168007.95
S000435,2023-10-05,CUST04823,PROD01875,12,130760.19,1569122.28,5,282442.01
S000436,2024-04-05,CUST02071,PROD01860,14,139767.89,1956750.46,,352215.08
S000437,2024-02-08,CUST06840,PROD00063,13,19058.84,247764.92,0,44597.69
S000438,2025-09-04,CUST00944,PROD04004,11,38548.86,424037.46,5,76326.74
S000439,2024-02-03,CUST06589,PROD01767,2,43232.33,86464.66,,15563.64
S000440,2024-12-24,CUST07220,PROD01045,10,15923.1,159231.0,10,28661.58
S000441,2024-12-31,CUST07233,PROD00950,6,46247.92,277487.52,10,49947.75
S000442,2024-10-10,CUST05301,PROD01481,4,20244.81,80979.24,5,14576.26
S000443,2023-05-17,CUST06318,PROD01920,10,70281.32,702813.2,15,126506.38
S000444,2023-09-16,CUST09568,PROD02633,8,10617.62,84940.96,10,15289.37
S000445,2023-05-11,CUST01347,PROD02372,12,27622.35,331468.2,,59664.28
S000446,2023-09-12,CUST05512,PROD04528,11,528.92,5818.12,5,1047.26
S000447,2023-09-24,CUST09038,PROD02680,14,49568.0,693952.0,,124911.36
S000448,2023-11-23,CUST01271,PROD04024,4,31546.94,126187.76,5,22713.8
S000449,2024-10-27,CUST06828,PROD00202,12,97134.8,1165617.6,5,209811.17
S000450,2025-06-17,CUST01749,PROD03809,1,40760.96,40760.96,,7336.97
S000451,2025-07-01,CUST02213,PROD02677,6,32673.1,196038.6,15,35286.95
S000452,2025-02-01,CUST02265,PROD03898,8,126682.95,1013463.6,0,182423.45
S000453,2024-07-18,CUST02424,PROD02525,4,10546.6,42186.4,15,7593.55
S000454,2024-12-09,CUST02820,PROD04334,5,78118.79,390593.95,15,70306.91
S000455,2025-10-16,CUST07528,PROD02451,11,112752.95,1240282.45,,223250.84
S000456,2025-09-12,CUST07924,PROD01731,8,89978.34,719826.72,5,129568.81
S000457,2025-11-04,CUST03323,PROD00198,12,135238.09,1622857.08,15,292114.27
S000458,2023-02-04,CUST07924,PROD01068,7,57494.51,402461.57,,72443.08
S000459,2024-03-14,CUST08708,PROD01620,9,144127.51,1297147.59,0,233486.57
S000460,2023-11-22,CUST07708,PROD00047,6,145352.14,872112.84,15,156980.31
S000461,2025-11-20,CUST04536,PROD03321,2,46745.01,93490.02,0,16828.2
S000462,2023-07-05,CUST09583,PROD00370,14,121231.79,1697245.06,,305504.11
S000463,2025-06-23,CUST09843,PROD02416,5,89902.05,449510.25,,80911.84
S000464,2024-03-07,CUST01513,PROD02616,4,81671.31,326685.24,,58803.34
S000465,2023-06-30,CUST03698,PROD02293,8,124161.76,993294.08,0,178792.93
S000466,2024-06-29,CUST04196,PROD01616,9,85118.52,766066.68,5,137892.0
S000467,2024-05-03,CUST02071,PROD00626,9,63819.62,574376.58,,103387.78
S000468,2025-08-08,CUST04369,PROD04133,8,35473.35,283786.8,10,51081.62
S000469,2024-07-03,CUST05404,PROD01160,14,142766.68,1998733.52,,359772.03
S000470,2025-07-22,CUST05526,PROD01844,8,68221.84,545774.72,10,98239.45
S000471,2023-11-02,CUST05715,PROD00769,3,132227.02,396681.06,,71402.59
S000472,2024-04-25,CUST06947,PROD01290,10,132874.21,1328742.1,0,239173.58
S000473,2024-01-25,CUST06148,PROD00603,11,75727.1,832998.1,,149939.66
S000474,2024-06-25,CUST05068,PROD02811,9,7003.52,63031.68,,11345.7
S000475,2024-09-13,CUST05436,PROD00390,14,3276.21,45866.94,5,8256.05
S000476,2024-04-14,CUST06636,PROD02141,4,56401.29,225605.16,,40608.93
S000477,2023-11-08,CUST04390,PROD04366,12,67978.28,815739.36,5,146833.08
S000478,2024-08-06,CUST00552,PROD02754,3,56591.94,169775.82,,30559.65
S000479,2024-04-19,CUST09078,PROD03830,5,72867.95,364339.75,5,65581.16
S000480,2025-03-21,CUST03661,PROD01695,14,88832.97,1243661.58,10,223859.08
S000481,2023-11-04,CUST00184,PROD03698,8,83135.38,665083.04,0,119714.95
S000482,2023-12-09,CUST03912,PROD00859,10,79199.69,791996.9,5,142559.44
S000483,2023-08-28,CUST01323,PROD04260,1,52584.51,52584.51,0,9465.21
S000484,2025-01-18,CUST07358,PROD03249,7,146915.48,1028408.36,10,185113.5
S000485,2025-07-19,CUST05056,PROD02732,2,3534.1,7068.2,5,1272.28
S000486,2023-07-05,CUST02064,PROD04347,7,109536.73,766757.11,,138016.28
S000487,2024-11-10,CUST06097,PROD02709,11,12652.89,139181.79,0,25052.72
S000488,2025-02-08,CUST00869,PROD00694,3,47467.93,142403.79,,25632.68
S000489,2025-06-06,CUST07881,PROD04445,13,122030.24,1586393.12,,285550.76
S000490,2024-11-24,CUST00252,PROD02205,11,117907.78,1296985.58,15,233457.4
S000491,2023-08-22,CUST08491,PROD02432,10,5958.25,59582.5,15,10724.85
S000492,2023-05-16,CUST06044,PROD01116,12,139470.83,1673649.96,5,301256.99
S000493,2025-02-13,CUST05930,PROD02357,7,3015.44,21108.08,,3799.45
S000494,2025-12-30,CUST03105,PROD03627,3,104542.33,313626.99,,56452.86
S000495,2024-02-29,CUST06033,PROD00630,1,110592.62,110592.62,0,19906.67
S000496,2025-02-21,CUST03682,PROD01281,1,102400.86,102400.86,15,18432.15
S000497,2024-03-29,CUST04411,PROD02777,13,19568.66,254392.58,15,45790.66
S000498,2025-03-30,CUST00930,PROD01288,5,6890.47,34452.35,,6201.42
S000499,2025-03-05,CUST05410,PROD02678,12,23610.1,283321.2,5,50997.82
S000500,2025-09-05,CUST06188,PROD03790,7,9633.36,67433.52,10,12138.03
S000501,2024-06-27,CUST08395,PROD01391,3,50613.93,151841.79,,27331.52
S000502,2025-06-23,CUST00247,PROD00566,9,7360.1,66240.9,,11923.36
S000503,2023-12-04,CUST08725,PROD04541,12,123505.16,1482061.92,,266771.15
S000504,2023-11-01,CUST06841,PROD02618,13,131693.61,1712016.93,0,308163.05
S000505,2024-11-05,CUST04423,PROD00247,4,55313.06,221252.24,,39825.4
S000506,2023-12-29,CUST03250,PROD04307,10,44548.86,445488.6,,80187.95
S000507,2023-03-07,CUST03555,PROD01102,3,5190.47,15571.41,10,2802.85
S000508,2023-05-20,CUST04699,PROD04179,14,139669.84,1955377.76,10,351968.0
S000509,2025-09-21,CUST05494,PROD00218,2,17068.79,34137.58,15,6144.76
S000510,2023-01-24,CUST04040,PROD00295,13,103170.87,1341221.31,0,241419.84
S000511,2024-05-15,CUST09653,PROD01749,11,26302.77,289330.47,15,52079.48
S000512,2025-10-04,CUST05895,PROD00911,10,99825.36,998253.6,5,179685.65
S000513,2024-08-12,CUST06402,PROD02957,12,115113.84,1381366.08,15,248645.89
S000514,2024-01-18,CUST06986,PROD01502,2,98433.89,196867.78,,35436.2
S000515,2025-06-30,CUST02058,PROD02708,14,4289.52,60053.28,10,10809.59
S000516,2025-02-14,CUST09739,PROD00700,1,79457.02,79457.02,15,14302.26
S000517,2023-09-10,CUST07210,PROD02033,3,142586.55,427759.65,0,76996.74
S000518,2025-11-23,CUST00817,PROD03143,13,141513.06,1839669.78,10,331140.56
S000519,2023-12-26,CUST02742,PROD04851,6,52498.12,314988.72,5,56697.97
S000520,2024-02-25,CUST04541,PROD01049,9,9480.5,85324.5,15,15358.41
S000521,2024-08-15,CUST01562,PROD03372,2,104334.8,208669.6,,37560.53
S000522,2024-03-07,CUST00096,PROD01446,3,49843.28,149529.84,,26915.37
S000523,2024-08-30,CUST09274,PROD02600,6,81802.76,490816.56,5,88346.98
S000524,2024-10-08,CUST09409,PROD01561,3,121769.64,365308.92,15,65755.61
S000525,2024-12-12,CUST00267,PROD00082,4,35149.82,140599.28,,25307.87
S000526,2023-10-20,CUST01540,PROD01278,2,59210.38,118420.76,,21315.74
S000527,2023-10-10,CUST05692,PROD04261,2,131627.13,263254.26,0,47385.77
S000528,2024-04-27,CUST05549,PROD01029,7,146146.23,1023023.61,5,184144.25
S000529,2023-12-18,CUST03513,PROD03807,14,39414.19,551798.66,10,99323.76
S000530,2024-11-26,CUST02243,PROD04577,1,112096.74,112096.74,,20177.41
S000531,2023-11-28,CUST09729,PROD02682,1,67515.77,67515.77,0,12152.84
S000532,2023-09-03,CUST05414,PROD03593,2,46222.81,92445.62,10,16640.21
S000533,2025-03-27,CUST02188,PROD04428,3,130466.31,391398.93,5,70451.81
S000534,2025-10-02,CUST05832,PROD04733,9,70218.22,631963.98,15,113753.52
S000535,2023-01-03,CUST03190,PROD01341,7,20990.98,146936.86,15,26448.63
S000536,2024-09-07,CUST03727,PROD03845,9,29454.99,265094.91,15,47717.08
S000537,2023-12-12,CUST04669,PROD01074,4,136832.65,547330.6,15,98519.51
S000538,2023-07-19,CUST09963,PROD04283,5,140018.77,700093.85,15,126016.89
S000539,2024-06-22,CUST03254,PROD03413,13,126376.06,1642888.78,10,295719.98
S000540,2023-10-04,CUST08110,PROD01667,11,24518.49,269703.39,10,48546.61
S000541,2023-11-03,CUST04708,PROD01762,13,83534.75,1085951.75,15,195471.32
S000542,2023-05-24,CUST05307,PROD01616,1,85118.52,85118.52,5,15321.33
S000543,2023-05-26,CUST04882,PROD02400,9,58425.9,525833.1,10,94649.96
S000544,2023-02-21,CUST03477,PROD03473,5,11453.47,57267.35,10,10308.12
S000545,2024-10-21,CUST06978,PROD01842,11,51360.79,564968.69,,101694.36
S000546,2023-12-22,CUST05294,PROD00470,1,64854.7,64854.7,0,11673.85
S000547,2023-07-15,CUST09156,PROD02936,12,103449.91,1241398.92,0,223451.81
S000548,2024-04-02,CUST04122,PROD03927,14,5065.9,70922.6,15,12766.07
S000549,2023-02-09,CUST08037,PROD00249,14,140722.44,1970114.16,10,354620.55
S000550,2023-07-15,CUST03346,PROD00217,11,83940.26,923342.86,5,166201.71
S000551,2024-12-29,CUST07637,PROD04419,13,89103.06,1158339.78,10,208501.16
S000552,2024-10-07,CUST04062,PROD03429,5,105139.67,525698.35,10,94625.7
S000553,2023-02-08,CUST04172,PROD01470,9,111983.49,1007851.41,5,181413.25
S000554,2023-07-16,CUST05063,PROD03520,10,18048.88,180488.8,,32487.98
S000555,2025-08-05,CUST03708,PROD04804,1,49115.48,49115.48,,8840.79
S000556,2023-11-27,CUST00008,PROD02937,14,19750.11,276501.54,0,49770.28
S000557,2025-06-03,CUST00800,PROD02406,3,112818.61,338455.83,15,60922.05
S000558,2023-07-27,CUST09297,PROD00768,5,115024.28,575121.4,,103521.85
S000559,2023-05-17,CUST01152,PROD01669,10,11945.86,119458.6,5,21502.55
S000560,2025-07-30,CUST01648,PROD01366,13,99482.82,1293276.66,5,232789.8
S000561,2025-10-07,CUST09693,PROD03948,10,27106.69,271066.9,0,48792.04
S000562,2024-06-23,CUST02127,PROD04216,12,45860.69,550328.28,0,99059.09
S000563,2025-06-29,CUST00807,PROD02543,8,42839.3,342714.4,10,61688.59
S000564,2023-12-20,CUST07928,PROD01371,13,55707.53,724197.89,0,130355.62
S000565,2023-09-20,CUST09243,PROD03194,4,30081.92,120327.68,10,21658.98
S000566,2025-09-01,CUST05116,PROD00709,9,52887.31,475985.79,15,85677.44
S000567,2025-01-22,CUST03178,PROD03694,6,140183.07,841098.42,15,151397.72
S000568,2023-01-29,CUST07160,PROD03217,10,134448.01,1344480.1,10,242006.42
S000569,2024-09-15,CUST01647,PROD03675,9,113657.6,1022918.4,5,184125.31
S000570,2024-02-07,CUST06167,PROD00755,2,52365.6,104731.2,5,18851.62
S000571,2025-06-26,CUST01844,PROD02580,1,103035.84,103035.84,,18546.45
S000572,2024-07-10,CUST03609,PROD03671,2,108725.34,217450.68,5,39141.12
S000573,2024-07-18,CUST03039,PROD01361,9,51645.35,464808.15,,83665.47
S000574,2024-12-17,CUST04538,PROD04067,2,30788.59,61577.18,15,11083.89
S000575,2024-09-25,CUST02404,PROD03545,2,131268.55,262537.1,10,47256.68
S000576,2025-02-03,CUST09945,PROD02765,8,24716.05,197728.4,5,35591.11
S000577,2023-03-25,CUST00978,PROD03425,2,9033.89,18067.78,10,3252.2
S000578,2024-08-09,CUST00098,PROD02890,14,42521.7,595303.8,5,107154.68
S000579,2024-08-23,CUST00986,PROD02424,1,56472.61,56472.61,5,10165.07
S000580,2025-07-21,CUST06916,PROD04740,9,93239.89,839159.01,0,151048.62
S000581,2024-08-25,CUST04804,PROD00771,9,10988.82,98899.38,5,17801.89
S000582,2025-04-26,CUST07402,PROD01292,13,75235.46,978060.98,5,176050.98
S000583,2025-06-24,CUST06170,PROD03409,5,48008.47,240042.35,5,43207.62
S000584,2023-06-22,CUST00893,PROD03961,2,128086.5,256173.0,10,46111.14
S000585,2025-02-11,CUST04628,PROD00653,9,73382.48,660442.32,0,118879.62
S000586,2025-06-05,CUST06486,PROD02740,11,48996.47,538961.17,15,97013.01
S000587,2025-09-21,CUST00418,PROD03377,13,13144.99,170884.87,,30759.28
S000588,2024-03-09,CUST03928,PROD01710,8,99906.07,799248.56,,143864.74
S000589,2025-07-04,CUST03606,PROD01321,6,23550.49,141302.94,0,25434.53
S000590,2025-08-03,CUST09357,PROD04999,1,21617.26,21617.26,5,3891.11
S000591,2025-09-12,CUST05045,PROD01164,3,76659.84,229979.52,15,41396.31
S000592,2023-01-19,CUST03152,PROD01708,8,133652.3,1069218.4,10,192459.31
S000593,2025-04-15,CUST08137,PROD02217,8,120717.79,965742.32,0,173833.62
S000594,2024-04-03,CUST03523,PROD04961,7,11847.72,82934.04,0,14928.13
S000595,2023-11-23,CUST01948,PROD03842,11,126861.48,1395476.28,,251185.73
S000596,2023-05-10,CUST02439,PROD00120,1,32867.41,32867.41,,5916.13
S000597,2025-09-13,CUST05354,PROD03553,3,81704.82,245114.46,0,44120.6
S000598,2023-06-26,CUST07983,PROD00270,11,65279.11,718070.21,,129252.64
S000599,2023-06-20,CUST06396,PROD00655,8,75282.97,602263.76,,108407.48
S000600,2023-04-13,CUST00957,PROD02377,8,54347.22,434777.76,15,78260.0
S000601,2024-09-11,CUST05909,PROD04011,1,139188.77,139188.77,,25053.98
S000602,2024-04-18,CUST00344,PROD03243,11,22373.52,246108.72,10,44299.57
S000603,2025-12-06,CUST08963,PROD04908,14,71147.28,996061.92,10,179291.15
S000604,2025-08-28,CUST08916,PROD02351,14,73500.66,1029009.24,10,185221.66
S000605,2024-07-08,CUST05392,PROD03811,13,605.99,7877.87,5,1418.02
S000606,2023-11-11,CUST03014,PROD01675,6,122007.37,732044.22,5,131767.96
S000607,2025-04-21,CUST07755,PROD00995,13,130947.15,1702312.95,15,306416.33
S000608,2025-09-21,CUST06235,PROD04145,9,6256.5,56308.5,,10135.53
S000609,2025-08-31,CUST03681,PROD04800,2,99251.7,198503.4,0,35730.61
S000610,2024-03-05,CUST08049,PROD04870,11,91228.03,1003508.33,0,180631.5
S000611,2023-10-14,CUST04822,PROD00009,9,73285.88,659572.92,5,118723.13
S000612,2025-12-06,CUST01716,PROD03941,11,4751.97,52271.67,5,9408.9
S000613,2023-01-27,CUST05467,PROD00574,2,136255.22,272510.44,15,49051.88
S000614,2023-11-22,CUST07658,PROD03630,9,131695.48,1185259.32,10,213346.68
S000615,2023-07-05,CUST08998,PROD01980,6,28189.45,169136.7,15,30444.61
S000616,2023-04-13,CUST00094,PROD01539,14,19851.03,277914.42,,50024.6
S000617,2025-06-21,CUST07822,PROD02095,13,62933.85,818140.05,,147265.21
S000618,2023-04-18,CUST09286,PROD01323,8,36168.15,289345.2,5,52082.14
S000619,2024-03-15,CUST03060,PROD00164,5,82783.83,413919.15,0,74505.45
S000620,2024-06-13,CUST04629,PROD03211,7,15361.06,107527.42,5,19354.94
S000621,2023-07-09,CUST02815,PROD00472,3,112756.43,338269.29,0,60888.47
S000622,2024-09-11,CUST06705,PROD00305,9,45486.6,409379.4,0,73688.29
S000623,2024-01-17,CUST04761,PROD04411,10,129580.63,1295806.3,,233245.13
S000624,2023-11-02,CUST04700,PROD03084,13,104484.12,1358293.56,,244492.84
S000625,2023-05-07,CUST00120,PROD01445,6,17727.0,106362.0,5,19145.16
S000626,2023-11-23,CUST08167,PROD01474,11,131761.04,1449371.44,,260886.86
S000627,2023-07-01,CUST02927,PROD01999,2,123561.91,247123.82,10,44482.29
S000628,2024-05-28,CUST05460,PROD03363,2,83145.26,166290.52,10,29932.29
