Account_ID,Customer_ID,Branch_Name,Account_Type,Account_Balance,Credit_Card_Usage
491,4191,Mumbai Main Branch,Savings,1661743.53,54382.11
492,3284,Pune Branch,Loan,718264.73,196406.11
493,3234,Kolkata Branch,Savings,752810.86,54783.92
494,1331,Kolkata Branch,Savings,1458105.52,93478.64
495,4885,Ahmedabad Branch,Current,1826564.19,287645.75
496,532,Chennai Branch,Savings,1485998.73,203685.19
497,4569,Bangalore Branch,Current,1582832.41,171298.16
498,240,Chennai Branch,Savings,570465.17,72053.35
499,2799,Hyderabad Branch,Current,492231.07,126160.17
500,1417,Hyderabad Branch,Loan,938899.24,296567.04
501,4291,Hyderabad Branch,Loan,1188395.68,85917.29
502,2681,Delhi Central Branch,Savings,1737447.19,230859.08
503,2422,Ahmedabad Branch,Savings,494310.13,34983.39
504,4935,Ahmedabad Branch,Current,1567619.77,137272.01
505,3914,Hyderabad Branch,Loan,210785.08,202540.34
506,4512,Chennai Branch,Savings,1366736.78,101598.71
507,1314,Hyderabad Branch,Loan,52685.98,271714.49
508,2272,Hyderabad Branch,Loan,746011.1,183447.51
509,504,Kolkata Branch,Loan,840720.94,120076.99
510,2886,Chennai Branch,Current,677670.68,21350.56
511,3624,Delhi Central Branch,Savings,347605.19,98621.47
512,4538,Chennai Branch,Current,1553415.52,178411.03
513,1742,Hyderabad Branch,Current,1605690.05,119604.19
514,1499,Kolkata Branch,Savings,1139074.56,257651.13
515,4507,Bangalore Branch,Savings,1308657.93,291410.23
516,3118,Hyderabad Branch,Loan,1238714.2,176231.12
517,3262,Bangalore Branch,Savings,377317.48,232557.51
518,1672,Hyderabad Branch,Savings,771388.04,7148.64
519,2764,Chennai Branch,Current,1081928.96,198908.18
520,1655,Ahmedabad Branch,Loan,1133164.78,29988.66
521,1898,Mumbai Main Branch,Loan,1380790.23,199479.83
522,3179,Mumbai Main Branch,Current,1640499.24,210079.27
523,1366,Ahmedabad Branch,Loan,1871728.71,277936.55
524,3517,Pune Branch,Loan,238746.41,203637.25
525,2218,Pune Branch,Loan,1638046.15,291834.16
526,4958,Mumbai Main Branch,Current,716379.81,134862.73
527,4102,Pune Branch,Savings,1221185.56,135878.76
528,734,Delhi Central Branch,Loan,1230024.13,35788.44
529,3139,Chennai Branch,Current,1079482.45,40503.36
530,1628,Mumbai Main Branch,Savings,1831514.5,276086.51
531,2043,Delhi Central Branch,Current,1173010.44,231111.41
532,4427,Ahmedabad Branch,Current,638008.96,247644.95
533,2778,Delhi Central Branch,Loan,1670109.69,217335.32
534,4676,Delhi Central Branch,Savings,1455510.0,69354.98
535,2464,Mumbai Main Branch,Savings,301788.96,50484.14
536,3548,Hyderabad Branch,Loan,731832.38,46872.92
537,4419,Chennai Branch,Savings,1565407.41,190817.15
538,4118,Kolkata Branch,Savings,102649.7,167098.27
539,2607,Hyderabad Branch,Savings,1924460.21,184784.29
540,2824,Ahmedabad Branch,Savings,1701434.87,241046.87
541,1794,Pune Branch,Savings,1312222.21,272897.32
542,1417,Pune Branch,Loan,1203913.95,113637.74
543,1231,Hyderabad Branch,Savings,708173.83,149604.59
544,778,Pune Branch,Savings,1534296.68,17874.37
545,820,Bangalore Branch,Loan,1831779.22,74121.32
546,3541,Bangalore Branch,Current,590696.94,295417.56
547,2991,Mumbai Main Branch,Loan,1202238.9,208266.76
548,2394,Pune Branch,Savings,1854634.66,147846.08
549,4067,Delhi Central Branch,Current,545154.02,5742.58
550,4561,Ahmedabad Branch,Current,1542137.43,120475.7
551,2645,Delhi Central Branch,Current,1838309.21,87595.37
552,4859,Ahmedabad Branch,Savings,773699.43,50752.41
553,2746,Delhi Central Branch,Loan,1312424.17,148284.06
554,2224,Mumbai Main Branch,Loan,1709677.75,295338.7
555,605,Mumbai Main Branch,Savings,531964.62,167626.91
556,3489,Bangalore Branch,Current,889821.36,89850.9
557,4651,Bangalore Branch,Savings,1796532.73,189265.12
558,3560,Mumbai Main Branch,Loan,1642505.5,150106.37
559,64,Mumbai Main Branch,Loan,1428715.27,233548.34
560,3164,Mumbai Main Branch,Savings,1522339.08,236870.57
561,924,Delhi Central Branch,Current,380839.88,21933.4
562,2083,Ahmedabad Branch,Current,651996.09,236415.32
563,2063,Chennai Branch,Loan,1201473.84,202775.46
564,418,Hyderabad Branch,Current,1630087.82,189749.48
565,3868,Ahmedabad Branch,Loan,1784266.52,221530.71
566,844,Pune Branch,Current,202838.69,3998.75
567,895,Pune Branch,Current,487354.68,126764.05
568,4882,Chennai Branch,Current,1618005.96,159561.0
569,3037,Ahmedabad Branch,Savings,77269.19,250132.02
570,3841,Mumbai Main Branch,Loan,1148109.38,275503.23
571,4491,Bangalore Branch,Savings,1112082.82,90030.6
572,334,Chennai Branch,Loan,444341.62,141092.99
573,3565,Kolkata Branch,Loan,961464.46,164442.6
574,1532,Delhi Central Branch,Current,942032.82,266877.12
575,2526,Kolkata Branch,Loan,685042.41,236401.1
576,3662,Bangalore Branch,Current,391916.8,40969.85
577,4661,Bangalore Branch,Savings,1652982.91,137524.26
578,4035,Delhi Central Branch,Current,296881.79,266691.56
579,3494,Kolkata Branch,Loan,963240.75,89165.06
580,1345,Delhi Central Branch,Current,545480.55,179026.81
581,1375,Chennai Branch,Current,218485.44,80696.0
582,4775,Pune Branch,Current,37951.14,86098.94
583,4843,Bangalore Branch,Loan,1095731.9,145622.32
584,2485,Chennai Branch,Savings,272156.02,20307.43
585,381,Pune Branch,Current,1160121.55,204604.88
586,3272,Hyderabad Branch,Savings,1199103.81,61770.46
587,1992,Kolkata Branch,Loan,1515304.13,94271.03
588,2097,Pune Branch,Savings,201921.98,30094.64
589,3573,Ahmedabad Branch,Savings,470930.14,69855.61
590,1940,Bangalore Branch,Current,244484.38,129559.55
591,1025,Chennai Branch,Savings,1524338.96,187244.86
592,3999,Mumbai Main Branch,Savings,452025.85,241475.98
593,2168,Hyderabad Branch,Loan,141560.48,26110.98
594,1746,Mumbai Main Branch,Current,1873319.13,1310.93
595,1539,Pune Branch,Current,311358.13,48944.88
596,1244,Kolkata Branch,Loan,956376.82,237539.49
597,341,Delhi Central Branch,Loan,847745.17,41040.78
598,324,Delhi Central Branch,Savings,1486999.52,39276.37
599,2567,Kolkata Branch,Current,35704.63,111694.18
600,3650,Ahmedabad Branch,Loan,453216.63,253608.62
601,3170,Pune Branch,Savings,468327.34,264959.95
602,2304,Delhi Central Branch,Loan,1991663.41,41551.84
603,1895,Chennai Branch,Loan,1594164.64,116874.12
604,3977,Hyderabad Branch,Savings,1375850.32,84312.04
605,556,Chennai Branch,Current,1800204.34,112210.38
606,1260,Ahmedabad Branch,Loan,1858869.98,166438.83
607,2539,Chennai Branch,Current,1870487.67,102624.26
608,1273,Chennai Branch,Loan,1736015.05,57737.48
609,2714,Pune Branch,Current,1311576.53,269713.68
610,4970,Delhi Central Branch,Loan,1558497.06,116665.33
611,406,Chennai Branch,Savings,97562.79,207314.96
612,3527,Pune Branch,Current,1294499.64,50482.97
613,3553,Chennai Branch,Savings,935354.68,11782.47
614,3319,Delhi Central Branch,Current,1006344.92,178329.15
615,4638,Ahmedabad Branch,Savings,1569724.05,70964.26
616,4791,Kolkata Branch,Savings,1942941.02,268754.09
617,4824,Hyderabad Branch,Loan,213549.41,222916.53
618,2829,Hyderabad Branch,Current,112266.18,235172.95
619,472,Ahmedabad Branch,Savings,811825.98,62182.55
620,3165,Delhi Central Branch,Loan,9990.19,295353.82
621,3799,Pune Branch,Savings,1902886.02,226129.97
622,1515,Hyderabad Branch,Loan,1287329.38,258121.64
623,1843,Pune Branch,Current,591263.3,287506.15
624,3927,Pune Branch,Loan,1526218.43,211338.08
625,1686,Ahmedabad Branch,Savings,1761275.37,178107.75
626,3635,Pune Branch,Current,1487404.16,239842.27
627,378,Hyderabad Branch,Savings,572830.88,159588.51
628,1387,Hyderabad Branch,Savings,1976562.41,245492.51
629,1737,Hyderabad Branch,Loan,738778.74,181573.99
630,2125,Hyderabad Branch,Savings,597688.15,242312.73
631,2918,Mumbai Main Branch,Current,515840.64,8645.04
632,4215,Kolkata Branch,Loan,1992006.16,49355.83
633,1531,Ahmedabad Branch,Current,1925495.7,61641.59
634,4152,Mumbai Main Branch,Loan,57326.43,18998.83
635,222,Hyderabad Branch,Current,747554.18,299438.39
636,4710,Mumbai Main Branch,Current,814121.76,10898.54
637,669,Kolkata Branch,Loan,186827.96,4991.86
638,1042,Bangalore Branch,Loan,1515233.83,254647.59
639,55,Mumbai Main Branch,Savings,1432583.76,149886.39
640,316,Ahmedabad Branch,Savings,449580.73,24848.2
641,4341,Chennai Branch,Savings,1081046.59,4209.3
642,120,Bangalore Branch,Loan,1747632.35,231856.66
643,154,Ahmedabad Branch,Current,797083.12,256579.14
644,1442,Kolkata Branch,Loan,190999.14,261066.06
645,4115,Chennai Branch,Current,340669.31,267109.21
646,625,Kolkata Branch,Savings,1853609.39,28125.24
647,3052,Mumbai Main Branch,Current,1323044.39,160149.32
648,4458,Kolkata Branch,Current,1461744.77,13369.65
649,3533,Ahmedabad Branch,Loan,352979.8,3814.59
650,3962,Delhi Central Branch,Savings,1587040.67,173209.13
651,1186,Mumbai Main Branch,Loan,316049.45,192368.99
652,3070,Mumbai Main Branch,Loan,1220682.47,86454.0
653,4406,Kolkata Branch,Loan,1486481.74,115463.51
654,1770,Chennai Branch,Current,1933864.01,286361.37
655,1512,Delhi Central Branch,Savings,1044753.19,217688.81
656,1418,Mumbai Main Branch,Savings,1713146.35,267696.92
657,4780,Bangalore Branch,Current,1381726.11,3614.86
658,2522,Bangalore Branch,Current,1846960.08,176880.39
659,820,Hyderabad Branch,Savings,152376.38,204159.86
660,24,Pune Branch,Current,1045752.04,248902.34
661,391,Mumbai Main Branch,Current,852025.62,197344.38
662,474,Delhi Central Branch,Loan,1982987.54,22396.06
663,1914,Bangalore Branch,Current,1872348.81,245470.36
664,3788,Ahmedabad Branch,Savings,249321.5,107436.12
665,305,Kolkata Branch,Savings,1822041.64,26786.5
666,4490,Ahmedabad Branch,Savings,965275.1,275518.93
667,3285,Pune Branch,Current,1649277.15,142673.52
668,4364,Hyderabad Branch,Loan,1355498.81,82938.75
669,4163,Delhi Central Branch,Loan,92121.74,129031.43
670,2577,Pune Branch,Current,483504.67,125001.42
671,1601,Hyderabad Branch,Savings,666266.53,210633.04
672,3046,Bangalore Branch,Current,734760.65,256460.93
673,992,Mumbai Main Branch,Current,1303094.37,238160.45
674,1137,Delhi Central Branch,Current,577178.18,141167.11
675,1551,Delhi Central Branch,Savings,1228683.85,15791.53
676,4630,Kolkata Branch,Loan,1514174.12,44910.57
677,4003,Ahmedabad Branch,Loan,1946545.29,227195.59
678,191,Ahmedabad Branch,Current,1300041.12,151973.97
679,4601,Chennai Branch,Current,759308.32,253218.51
680,218,Ahmedabad Branch,Savings,166291.65,51453.26
681,3638,Ahmedabad Branch,Savings,263817.82,236759.25
682,3637,Bangalore Branch,Savings,1504803.13,221752.94
683,2085,Kolkata Branch,Current,773956.93,61989.09
684,2021,Delhi Central Branch,Current,1239083.1,296079.26
685,3370,Hyderabad Branch,Savings,1773483.87,81698.35
686,3049,Chennai Branch,Current,1414640.9,105014.41
687,4680,Bangalore Branch,Savings,278019.61,155766.54
688,2756,Mumbai Main Branch,Loan,445149.23,63485.65
689,4665,Hyderabad Branch,Current,1258683.82,287080.69
690,3379,Kolkata Branch,Loan,991293.55,185526.35
691,3912,Kolkata Branch,Savings,87348.77,163508.21
692,2509,Pune Branch,Savings,852172.05,205369.27
693,3920,Bangalore Branch,Loan,619416.18,122116.94
694,3506,Hyderabad Branch,Current,1900843.76,23561.49
695,340,Kolkata Branch,Savings,866276.11,159823.32
696,3074,Ahmedabad Branch,Loan,1852909.34,33006.49
697,2808,Ahmedabad Branch,Loan,251329.04,244816.6
698,1141,Ahmedabad Branch,Savings,651682.22,259300.84
699,1116,Bangalore Branch,Current,977504.97,80675.58
700,4849,Mumbai Main Branch,Loan,1430692.55,162546.91
701,960,Ahmedabad Branch,Loan,106825.59,22217.06
702,579,Chennai Branch,Current,1589500.25,52107.12
703,4764,Chennai Branch,Current,1997870.53,11302.91
704,4047,Ahmedabad Branch,Current,288229.49,127987.42
705,3395,Mumbai Main Branch,Current,133847.96,129417.5
706,1466,Ahmedabad Branch,Savings,1841223.85,142931.67
707,2167,Hyderabad Branch,Loan,1238187.81,51137.69
708,817,Bangalore Branch,Savings,1586564.55,291655.26
709,114,Pune Branch,Current,1443231.05,185185.08
710,3541,Mumbai Main Branch,Current,464791.83,243311.21
711,3745,Ahmedabad Branch,Savings,789497.74,61937.98
712,4086,Kolkata Branch,Savings,1685395.22,59560.13
713,468,Bangalore Branch,Loan,400165.87,18801.17
714,4210,Ahmedabad Branch,Savings,25978.85,281657.75
715,2463,Kolkata Branch,Loan,1069378.06,258082.01
716,2137,Bangalore Branch,Savings,1413865.75,290143.85
717,2327,Mumbai Main Branch,Savings,186686.85,229117.26
718,2647,Chennai Branch,Savings,1543715.42,90063.33
719,4681,Pune Branch,Loan,459868.79,6298.67
720,3719,Hyderabad Branch,Current,355861.45,55814.31
721,1691,Ahmedabad Branch,Loan,1880102.62,155641.28
722,4771,Ahmedabad Branch,Current,790724.99,41327.87
723,3566,Chennai Branch,Loan,9905.19,261712.89
724,4788,Bangalore Branch,Loan,1080518.84,46558.12
725,3998,Delhi Central Branch,Current,1723702.8,176604.17
726,3760,Mumbai Main Branch,Current,1761383.77,212312.52
727,4903,Delhi Central Branch,Current,608831.15,166161.45
728,655,Chennai Branch,Loan,1579148.16,34002.4
729,3203,Hyderabad Branch,Current,1002442.36,93738.13
730,3237,Delhi Central Branch,Savings,684420.96,163236.5
731,2905,Hyderabad Branch,Loan,1472542.49,264114.98
732,1529,Mumbai Main Branch,Current,971458.47,118332.96
733,4404,Bangalore Branch,Current,374954.41,24351.33
734,534,Delhi Central Branch,Current,797808.03,241257.06
735,2659,Bangalore Branch,Savings,121978.98,215001.05
736,308,Delhi Central Branch,Savings,1500287.8,3551.47
737,1140,Pune Branch,Current,1061030.9,209011.3
738,678,Kolkata Branch,Loan,587656.15,236046.67
739,3375,Delhi Central Branch,Current,1602141.33,89164.85
740,3658,Mumbai Main Branch,Current,1250285.77,77464.86
741,4120,Kolkata Branch,Current,721831.42,228946.65
742,2964,Kolkata Branch,Loan,1678130.36,117176.85
743,1115,Mumbai Main Branch,Loan,1228805.16,59138.2
744,4038,Delhi Central Branch,Loan,976106.79,279602.62
745,3288,Hyderabad Branch,Current,51267.44,204181.22
746,138,Hyderabad Branch,Loan,207509.06,189713.81
747,2679,Hyderabad Branch,Savings,785500.28,257450.7
748,2347,Bangalore Branch,Loan,1032724.86,126507.42
749,4415,Kolkata Branch,Current,48708.2,207603.65
750,4423,Hyderabad Branch,Savings,1903443.47,43493.75
751,1516,Mumbai Main Branch,Savings,794795.57,84526.11
752,1023,Delhi Central Branch,Loan,1227321.43,85889.87
753,1926,Chennai Branch,Current,1044244.49,185662.31
754,4576,Pune Branch,Loan,1931472.26,14273.46
755,4770,Hyderabad Branch,Loan,661595.2,164219.6
756,4262,Pune Branch,Current,1479983.48,38323.52
757,3711,Chennai Branch,Loan,277452.5,51885.11
758,1302,Chennai Branch,Savings,1559123.72,22164.91
759,4721,Bangalore Branch,Loan,534292.85,219996.51
760,3346,Chennai Branch,Savings,1184852.03,210763.66
761,2310,Ahmedabad Branch,Savings,1632658.07,52102.88
762,468,Mumbai Main Branch,Current,527253.45,138526.23
763,2894,Pune Branch,Savings,1509269.2,18669.16
764,3667,Kolkata Branch,Savings,1504038.8,160833.65
765,2630,Ahmedabad Branch,Loan,603474.04,278449.07
766,1970,Hyderabad Branch,Current,1884601.52,239647.18
767,4664,Mumbai Main Branch,Loan,832564.1,103865.44
768,51,Mumbai Main Branch,Current,1381496.06,112547.76
769,1967,Hyderabad Branch,Savings,1937240.18,84199.05
770,1504,Kolkata Branch,Savings,882419.02,283102.39
771,1686,Chennai Branch,Current,112362.96,42099.72
772,4144,Kolkata Branch,Current,1965992.4,182945.51
773,3565,Kolkata Branch,Savings,1878984.65,153156.92
774,1326,Delhi Central Branch,Current,225018.43,86217.47
775,4161,Chennai Branch,Loan,1493620.78,163061.14
776,1988,Pune Branch,Savings,1619091.81,231639.84
777,4856,Bangalore Branch,Loan,641324.69,79820.39
778,2467,Pune Branch,Current,1439820.49,280527.03
779,1845,Ahmedabad Branch,Savings,1209462.93,139204.25
780,2088,Kolkata Branch,Current,422548.53,186243.96
781,1844,Hyderabad Branch,Current,692805.8,237247.85
782,1168,Delhi Central Branch,Loan,173894.05,179249.07
783,4594,Delhi Central Branch,Loan,1794206.13,70508.76
784,2940,Chennai Branch,Loan,600472.83,45580.15
785,3562,Hyderabad Branch,Savings,1366862.38,282127.42
786,2806,Kolkata Branch,Savings,911844.58,136699.29
787,1724,Mumbai Main Branch,Loan,1858874.03,101796.99
788,629,Pune Branch,Savings,1103511.87,38718.75
789,2115,Mumbai Main Branch,Loan,1554593.3,24773.93
790,4907,Kolkata Branch,Savings,793432.54,111801.09
791,3030,Kolkata Branch,Current,363231.94,135359.77
792,313,Chennai Branch,Current,1292074.33,28968.81
793,767,Delhi Central Branch,Loan,1331394.47,219193.67
794,473,Hyderabad Branch,Savings,1844356.85,138284.17
795,2874,Pune Branch,Savings,1618981.64,175923.13
796,4356,Kolkata Branch,Loan,276379.11,168783.51
797,2471,Delhi Central Branch,Loan,1976274.05,9558.76
798,4705,Chennai Branch,Current,1326099.76,231893.21
799,3131,Chennai Branch,Savings,538094.09,71288.03
800,2917,Pune Branch,Current,848706.34,89387.19
801,341,Ahmedabad Branch,Loan,967099.41,137361.53
802,584,Mumbai Main Branch,Savings,1512809.67,254031.26
803,1425,Kolkata Branch,Loan,1910165.02,127272.64
804,2771,Mumbai Main Branch,Loan,1506984.09,119843.87
805,1650,Ahmedabad Branch,Current,842021.59,93777.1
806,1359,Pune Branch,Current,1517780.6,2320.78
807,2285,Ahmedabad Branch,Current,400183.75,270821.95
808,4067,Pune Branch,Savings,1700271.47,180887.15
809,134,Hyderabad Branch,Savings,1536878.99,66139.41
810,843,Bangalore Branch,Savings,677975.36,6112.82
811,65,Kolkata Branch,Current,1416188.25,295187.2
812,592,Chennai Branch,Savings,117941.26,226930.07
813,2410,Hyderabad Branch,Loan,659653.69,222598.44
814,538,Chennai Branch,Savings,1061327.85,248486.87
815,2635,Pune Branch,Savings,1308305.21,287490.67
816,2656,Mumbai Main Branch,Savings,1716294.2,254718.77
817,4374,Chennai Branch,Loan,734663.64,178345.02
818,3236,Mumbai Main Branch,Loan,1982168.52,78550.11
819,755,Chennai Branch,Loan,1151279.07,20334.79
820,3437,Chennai Branch,Loan,1901501.29,149533.36
821,997,Mumbai Main Branch,Loan,419068.14,124764.76
822,1738,Bangalore Branch,Current,1789367.33,138252.98
823,837,Pune Branch,Current,244832.15,163794.38
824,638,Hyderabad Branch,Loan,1597054.51,195843.3
825,53,Chennai Branch,Loan,1488560.16,12313.16
826,2400,Kolkata Branch,Current,1090526.52,83242.52
827,2107,Hyderabad Branch,Savings,1066939.79,97726.69
828,4088,Hyderabad Branch,Loan,883213.61,140464.55
829,4564,Chennai Branch,Loan,458286.16,157237.38
830,1500,Hyderabad Branch,Savings,901039.16,136960.21
831,3001,Bangalore Branch,Current,1266702.35,287088.37
832,1083,Delhi Central Branch,Loan,1471700.35,129305.13
833,2947,Ahmedabad Branch,Current,1113457.83,278213.86
834,1674,Delhi Central Branch,Loan,1350656.12,22875.41
835,1881,Delhi Central Branch,Savings,338921.77,295610.07
836,3650,Ahmedabad Branch,Savings,1700347.22,138123.42
837,918,Chennai Branch,Current,1487397.79,166585.42
838,2409,Kolkata Branch,Savings,1759982.56,37997.22
839,1391,Delhi Central Branch,Savings,766462.29,213946.2
840,1890,Kolkata Branch,Loan,991420.4,200297.46
841,1458,Bangalore Branch,Savings,380762.93,204414.7
842,1638,Bangalore Branch,Current,25246.54,191236.45
843,1431,Kolkata Branch,Savings,299366.9,146161.36
844,909,Ahmedabad Branch,Loan,720500.54,285564.04
845,4580,Chennai Branch,Savings,1165209.38,114347.15
846,329,Delhi Central Branch,Loan,163248.47,53642.5
847,4347,Pune Branch,Current,161386.48,189679.49
848,304,Pune Branch,Loan,591217.25,236561.99
849,4497,Chennai Branch,Current,169242.41,273454.75
850,1755,Delhi Central Branch,Current,773701.46,273267.49
851,173,Mumbai Main Branch,Current,728895.04,133643.86
852,2398,Mumbai Main Branch,Loan,1495488.96,221898.85
853,2441,Bangalore Branch,Savings,1728170.46,32350.98
854,2298,Hyderabad Branch,Loan,1401531.74,206894.65
855,2518,Ahmedabad Branch,Current,858238.9,290029.63
856,2556,Hyderabad Branch,Loan,1482705.46,8066.46
857,4541,Ahmedabad Branch,Savings,1920196.95,287744.59
858,3154,Mumbai Main Branch,Savings,1482704.71,286849.64
859,348,Mumbai Main Branch,Loan,1757781.46,137422.04
860,1604,Hyderabad Branch,Loan,1400064.04,256689.27
