Transaction_ID,Account_ID,Transaction_Date,Transaction_Amount,Transaction_Type
670,1690,2025-11-19,72970.73,Credit
671,2693,2025-04-20,86382.81,Debit
672,1074,2025-06-01,9299.39,Debit
673,1536,2024-09-16,193584.42,Debit
674,2312,2025-03-06,210144.91,Debit
675,3156,2025-10-03,53327.04,Debit
676,1421,2024-11-20,83795.71,Credit
677,645,2024-10-02,238893.24,Credit
678,1954,2024-06-04,133429.65,Debit
679,1848,2025-09-14,162411.78,Credit
680,110,2025-10-12,17861.33,Credit
681,2154,2024-08-16,106665.32,Credit
682,2750,2024-09-18,123692.89,Debit
683,2202,2024-07-01,151939.63,Credit
684,3136,2025-05-23,5135.09,Credit
685,1165,2024-12-03,84396.4,Debit
686,2066,2025-09-03,117622.8,Credit
687,3703,2026-04-08,66971.38,Debit
688,4856,2026-04-29,229677.1,Debit
689,794,2025-06-20,38698.61,Debit
690,2124,2024-07-29,79138.39,Credit
691,230,2026-01-14,58888.46,Credit
692,550,2024-07-16,221599.72,Debit
693,1142,2024-09-01,90169.56,Credit
694,4543,2026-03-22,175770.85,Credit
695,727,2025-05-01,154371.72,Credit
696,1284,2024-06-25,227660.6,Debit
697,4454,2024-11-12,176928.99,Credit
698,4333,2025-07-19,234373.69,Credit
699,1870,2025-07-23,15569.47,Credit
700,3602,2024-05-14,34761.66,Debit
701,4573,2026-05-01,155273.11,Credit
702,4300,2024-07-26,51930.92,Debit
703,3288,2024-09-23,235360.69,Credit
704,961,2025-07-16,199365.88,Credit
705,676,2026-02-26,234895.98,Credit
706,1472,2024-11-02,225.79,Credit
707,3439,2025-04-26,170561.62,Credit
708,3120,2025-06-18,86023.34,Debit
709,3205,2025-09-12,10661.4,Credit
710,1473,2025-12-03,56781.1,Credit
711,3341,2024-12-12,166415.37,Credit
712,2573,2025-02-23,28255.0,Credit
713,2870,2024-05-22,41834.23,Debit
714,2683,2025-08-14,171432.44,Debit
715,2636,2024-08-22,143591.67,Credit
716,3057,2024-12-02,206461.56,Debit
717,340,2025-01-27,224870.6,Credit
718,3606,2025-01-06,109868.22,Credit
719,4045,2026-02-12,124612.29,Debit
720,1897,2025-01-01,89090.52,Credit
721,3272,2026-02-28,76891.03,Debit
722,1013,2026-01-11,200533.45,Credit
723,465,2024-07-16,235430.37,Credit
724,212,2025-11-24,235351.23,Debit
725,54,2025-11-24,42474.16,Debit
726,2754,2024-08-30,160020.19,Credit
727,1342,2025-02-01,8274.07,Debit
728,2722,2025-10-10,179194.83,Debit
729,2715,2026-02-23,35503.95,Debit
730,2328,2024-08-10,70791.66,Credit
731,1698,2025-04-14,214018.01,Credit
732,144,2024-07-05,74046.27,Debit
733,4575,2025-06-26,122460.06,Debit
734,2550,2025-05-01,50140.08,Credit
735,1825,2024-09-14,185202.76,Debit
736,2319,2025-11-23,46211.48,Debit
737,2032,2025-10-08,85413.24,Debit
738,3672,2025-04-10,33440.57,Debit
739,2294,2025-09-18,124633.62,Debit
740,2129,2026-02-21,40900.43,Debit
741,2706,2025-04-25,178779.46,Credit
742,4572,2025-11-17,36739.32,Debit
743,3567,2025-05-17,88909.33,Debit
744,3000,2025-05-19,185583.05,Debit
745,4319,2025-10-20,152253.82,Credit
746,2539,2025-01-09,174843.38,Debit
747,438,2024-09-12,228146.64,Credit
748,4686,2025-01-07,74760.29,Debit
749,3551,2026-01-01,208091.32,Credit
750,2855,2025-09-25,151364.74,Debit
751,1920,2024-06-07,199579.34,Debit
752,2963,2024-07-30,14684.2,Debit
753,3359,2024-11-13,203926.5,Debit
754,129,2025-06-01,199056.28,Debit
755,1377,2024-09-09,111381.11,Credit
756,4069,2024-12-19,54177.42,Debit
757,1973,2025-01-29,193046.69,Debit
758,2202,2025-11-13,108773.44,Debit
759,1678,2025-05-18,50666.76,Credit
760,753,2026-04-05,41283.58,Credit
761,2955,2024-08-27,232352.18,Debit
762,2779,2024-09-30,168575.36,Debit
763,3936,2025-03-08,32349.72,Debit
764,127,2025-12-03,120996.94,Debit
765,1195,2025-01-27,192649.88,Debit
766,1679,2026-02-18,188693.45,Credit
767,1946,2026-05-01,115657.05,Credit
768,4714,2025-10-12,152896.67,Debit
769,2247,2026-01-04,24101.21,Debit
770,2594,2025-09-08,81792.16,Credit
771,3447,2024-08-25,153944.45,Debit
772,1015,2024-05-27,218775.74,Debit
773,3014,2025-11-21,33913.27,Debit
774,1081,2025-09-10,128127.03,Debit
775,4250,2024-08-06,205565.59,Credit
776,4087,2024-09-05,72985.78,Credit
777,4508,2025-03-26,174491.9,Debit
778,3158,2025-08-26,144107.47,Credit
779,4822,2025-12-26,20942.62,Credit
780,3749,2025-11-27,79457.65,Debit
781,904,2025-11-26,134811.04,Credit
782,2990,2026-02-02,159050.01,Credit
783,4001,2024-07-25,196150.96,Credit
784,3608,2025-06-21,5834.02,Credit
785,4018,2024-09-09,22184.37,Credit
786,815,2025-10-04,58924.87,Credit
787,101,2025-04-16,246986.62,Credit
788,2747,2025-01-10,176751.99,Credit
789,1126,2025-12-11,170839.02,Debit
790,1637,2026-05-01,141438.0,Debit
791,3491,2025-01-01,140527.62,Credit
792,826,2025-03-22,85819.48,Credit
793,3704,2026-02-05,82144.68,Credit
794,1101,2025-02-03,49661.46,Credit
795,948,2025-08-27,231436.08,Debit
796,4980,2025-10-03,35830.9,Debit
797,4473,2024-11-18,12276.28,Debit
798,1681,2024-06-21,90692.71,Debit
799,2573,2026-03-12,154347.68,Credit
800,1629,2024-10-05,207462.75,Debit
801,3327,2024-05-18,216761.94,Credit
802,3303,2024-05-20,238627.44,Debit
803,4438,2024-07-09,70186.47,Debit
804,2858,2025-04-20,96065.19,Credit
805,4582,2024-06-18,196475.67,Credit
806,2197,2025-12-10,84480.51,Credit
807,319,2024-12-14,160721.09,Debit
808,3178,2025-11-13,218315.31,Debit
809,661,2025-12-18,37437.7,Debit
810,4115,2025-09-26,44404.28,Debit
811,2804,2025-04-23,71039.16,Credit
812,1576,2025-03-24,88637.96,Debit
813,2697,2025-06-09,175952.14,Credit
814,132,2026-02-17,145015.47,Credit
815,787,2025-07-25,223044.34,Credit
816,4972,2024-06-01,188614.66,Debit
817,4348,2024-11-15,103564.36,Debit
818,4346,2026-03-31,82823.07,Credit
819,3409,2025-07-24,27755.5,Credit
820,1817,2025-06-06,35142.89,Debit
821,12,2026-02-18,216094.37,Credit
822,397,2024-12-07,14841.64,Debit
823,3036,2025-05-12,131872.49,Credit
824,1380,2024-06-22,6622.33,Credit
825,968,2025-08-09,2518.19,Credit
826,3930,2024-06-18,28897.43,Debit
827,4283,2025-05-02,234742.75,Debit
828,3236,2024-08-08,14653.08,Credit
829,1062,2025-07-10,99232.68,Credit
830,3216,2025-07-30,136450.02,Debit
831,3180,2024-06-04,18924.06,Credit
832,4849,2025-09-23,36999.45,Credit
833,2037,2024-06-24,123015.66,Debit
834,1704,2024-07-14,112179.95,Credit
835,774,2024-05-27,112326.91,Credit
836,4724,2024-11-06,157130.48,Debit
837,1814,2026-04-16,130890.15,Credit
838,650,2024-07-30,57426.35,Credit
839,1586,2025-06-02,110596.0,Credit
840,3518,2026-03-28,60778.93,Debit
841,4791,2024-09-24,244394.21,Credit
842,4651,2024-10-06,234766.73,Debit
843,4411,2024-06-29,97491.75,Credit
844,2794,2024-08-04,59511.85,Credit
845,4007,2026-03-03,182970.65,Debit
846,576,2025-12-20,195749.4,Debit
847,98,2024-06-29,178775.78,Debit
848,4660,2025-04-10,18934.41,Credit
849,1296,2024-11-17,162912.15,Credit
850,83,2024-05-18,6816.85,Debit
851,3337,2026-03-11,152126.95,Credit
852,1192,2024-08-25,241654.75,Credit
853,3393,2025-11-22,130153.29,Debit
854,856,2024-11-27,104959.84,Debit
855,1076,2025-05-25,204639.23,Credit
856,347,2026-05-10,10659.13,Debit
857,2258,2025-05-22,195667.25,Debit
858,3044,2025-11-22,149669.66,Credit
859,4201,2025-04-02,218952.05,Credit
860,4576,2024-09-01,98431.0,Debit
861,1307,2025-11-23,214574.77,Debit
862,2312,2024-09-05,28859.4,Credit
863,3017,2026-01-12,168981.34,Credit
864,1099,2025-07-21,69582.41,Credit
865,134,2026-03-27,4792.09,Debit
866,779,2024-12-21,49187.21,Debit
867,2132,2025-04-26,42293.23,Debit
868,1292,2025-04-24,134607.25,Credit
869,4453,2025-08-28,56700.2,Debit
870,3679,2026-03-23,59993.2,Credit
871,4141,2026-04-10,176641.73,Debit
872,133,2024-06-07,37806.44,Debit
873,4495,2025-02-01,164601.35,Credit
874,1525,2025-12-12,20402.75,Debit
875,4582,2025-11-20,13298.0,Debit
876,4735,2026-01-05,180611.73,Debit
877,3109,2025-10-15,229877.74,Debit
878,4593,2024-12-26,165776.59,Credit
879,3057,2025-03-23,96921.37,Debit
880,1867,2025-04-23,137518.47,Debit
881,4525,2026-03-07,230650.68,Credit
882,2304,2025-11-13,170274.09,Debit
883,2084,2026-02-17,166185.97,Debit
884,525,2025-11-09,236758.52,Credit
885,1804,2024-08-04,128183.88,Credit
886,4916,2024-08-02,26609.0,Credit
887,2220,2024-08-22,146374.08,Credit
888,988,2025-02-12,185088.67,Debit
889,3938,2025-05-26,149931.14,Debit
890,4709,2026-03-01,213534.7,Credit
891,2868,2025-09-10,236956.8,Debit
892,4430,2026-04-29,142168.86,Debit
893,464,2026-04-20,226314.93,Credit
894,1085,2026-03-20,204506.65,Debit
895,2086,2025-02-20,13154.88,Debit
896,2990,2024-09-27,182191.87,Debit
897,4772,2025-06-11,172984.83,Debit
898,621,2024-08-11,43424.98,Debit
899,2987,2024-08-18,60957.02,Credit
900,1737,2026-01-26,144274.96,Debit
901,2487,2024-10-16,158622.71,Debit
902,1602,2026-01-01,248216.71,Debit
903,964,2025-03-20,26941.82,Credit
904,1784,2025-12-02,82297.34,Credit
905,23,2026-02-16,4254.16,Debit
906,1308,2025-06-24,90038.62,Debit
907,3524,2026-03-11,136025.54,Credit
908,612,2024-06-27,231286.08,Debit
909,4385,2026-02-13,140065.2,Debit
910,1946,2025-11-03,104463.69,Debit
911,1249,2024-12-29,215910.69,Debit
912,2510,2024-11-08,177466.52,Credit
913,664,2026-04-26,172598.05,Debit
914,2842,2024-12-28,100115.22,Debit
915,2302,2024-12-03,11627.39,Debit
916,1388,2025-09-29,48349.57,Credit
917,2578,2026-01-21,184121.31,Credit
918,1271,2025-08-06,210266.0,Credit
919,1809,2024-12-08,203454.15,Debit
920,2995,2025-02-01,79162.76,Debit
921,3354,2025-11-08,225777.48,Credit
922,1962,2024-12-20,46648.76,Debit
923,1793,2025-03-22,157886.51,Debit
924,1867,2024-05-19,78370.57,Debit
925,2877,2024-10-10,231150.18,Debit
926,1061,2024-11-06,33995.25,Credit
927,3412,2026-02-28,45216.92,Credit
928,4620,2024-10-30,1102.19,Debit
929,1006,2024-07-05,154086.47,Credit
930,1502,2025-10-10,235837.43,Debit
931,3818,2025-02-07,232602.67,Credit
932,425,2025-08-09,213791.87,Debit
933,4490,2025-02-24,15125.28,Debit
934,2844,2026-04-26,114921.18,Credit
935,1769,2025-12-23,234439.93,Debit
936,4981,2025-05-01,223446.74,Credit
937,175,2024-07-27,135929.38,Credit
938,421,2025-04-26,239345.15,Debit
939,398,2025-06-08,172481.92,Credit
940,3556,2026-01-21,30222.97,Credit
941,1629,2025-07-21,219117.69,Credit
942,3112,2026-04-06,140790.73,Debit
943,4254,2025-10-24,12879.49,Debit
944,3343,2026-01-16,241678.75,Credit
945,293,2024-10-28,132368.47,Credit
946,3057,2025-09-27,212221.32,Credit
947,1697,2024-07-16,193758.35,Credit
948,2810,2025-08-26,184498.12,Credit
949,4418,2024-08-22,173655.88,Credit
950,741,2025-09-23,96212.23,Credit
951,4849,2025-03-03,77813.43,Debit
952,3505,2025-06-13,144762.66,Credit
953,2946,2024-08-06,52897.8,Credit
954,1503,2025-08-24,156838.91,Debit
955,3788,2025-11-20,127905.9,Debit
956,626,2024-10-10,69231.89,Debit
957,4830,2024-09-11,136570.47,Debit
958,306,2025-01-14,237924.47,Credit
959,3738,2025-08-06,29474.53,Debit
960,4853,2025-03-03,20501.78,Credit
961,1115,2025-06-01,166847.98,Debit
962,2317,2025-11-26,114253.1,Credit
963,761,2026-03-17,148697.04,Credit
964,4599,2026-02-10,229719.82,Credit
965,4780,2025-01-18,230660.44,Debit
966,4345,2024-08-16,200510.89,Credit
967,40,2026-04-19,15238.61,Debit
968,2057,2025-10-14,217869.46,Debit
969,2187,2025-11-22,110088.56,Credit
970,3484,2024-08-24,93787.63,Debit
971,2805,2024-07-13,218310.71,Credit
972,3304,2026-03-03,211825.39,Credit
973,4650,2025-06-15,30540.53,Debit
974,4414,2025-09-12,68012.2,Debit
975,166,2024-09-27,239704.08,Credit
976,4758,2025-05-16,49125.11,Credit
977,204,2025-10-07,216024.14,Debit
978,3553,2025-05-05,25889.4,Debit
979,175,2025-02-22,139818.07,Credit
980,3793,2025-12-06,148957.9,Credit
981,4414,2025-12-27,152373.25,Credit
982,3599,2024-11-22,247304.04,Debit
983,4259,2025-03-06,75017.62,Credit
984,4549,2024-11-21,214106.28,Credit
985,1115,2025-06-23,157330.59,Debit
986,2208,2025-12-28,18105.7,Debit
987,1445,2024-05-25,169837.84,Credit
988,2260,2026-03-05,1595.33,Debit
989,1004,2026-03-06,129722.01,Debit
990,404,2026-01-20,123839.88,Credit
991,2453,2026-04-13,85746.84,Debit
992,2967,2025-05-27,30030.14,Debit
993,406,2025-02-07,127040.29,Debit
994,4987,2026-01-04,79436.32,Credit
995,289,2025-09-10,151626.59,Credit
996,4633,2025-02-02,25240.01,Credit
997,1174,2026-03-04,57995.63,Credit
998,3739,2024-06-29,211093.85,Credit
999,214,2025-11-14,92181.84,Debit
1000,4380,2024-11-30,164497.31,Debit
1001,4956,2026-03-05,64134.14,Credit
1002,1201,2024-09-10,1807.76,Debit
1003,1972,2025-12-25,186604.85,Debit
1004,3661,2024-08-25,116975.11,Credit
1005,1013,2024-09-06,157406.97,Credit
1006,898,2025-01-26,85388.75,Credit
1007,4360,2025-07-28,244334.11,Credit
1008,4786,2024-10-07,111831.11,Credit
1009,46,2026-01-20,149727.58,Credit
1010,3894,2024-06-26,50693.43,Debit
1011,2338,2024-07-04,247237.39,Debit
1012,2675,2026-01-17,219855.49,Debit
1013,3429,2025-01-14,145313.7,Credit
1014,2830,2025-04-01,75419.82,Credit
1015,4555,2025-02-20,67066.98,Debit
1016,4943,2024-07-26,247166.84,Credit
1017,3799,2025-06-06,154819.45,Debit
1018,3475,2024-10-14,17590.49,Debit
1019,3131,2025-07-20,16824.2,Debit
1020,3433,2025-12-20,183097.62,Debit
1021,3573,2024-07-05,52467.52,Credit
1022,3013,2025-04-28,29297.47,Debit
1023,1576,2026-04-18,150736.88,Debit
1024,3859,2025-12-21,67262.85,Credit
1025,3311,2024-12-15,18016.71,Credit
1026,460,2025-01-06,242871.18,Debit
1027,3991,2026-02-22,166059.33,Credit
1028,194,2026-02-01,74911.45,Credit
1029,2511,2024-09-16,96781.66,Debit
1030,154,2025-03-19,3530.45,Debit
1031,905,2026-04-13,21182.24,Debit
1032,2879,2025-04-02,150626.96,Debit
1033,4692,2024-11-24,43333.43,Debit
1034,2609,2026-03-16,32464.27,Debit
1035,1383,2025-06-20,76359.14,Debit
1036,1771,2025-10-02,169767.19,Credit
1037,3890,2026-02-28,9459.36,Credit
1038,4871,2024-10-06,33883.08,Debit
1039,4137,2025-06-24,43123.15,Credit
1040,4744,2025-08-06,139259.56,Debit
1041,46,2024-10-09,39355.0,Debit
1042,2105,2025-05-11,229249.59,Credit
1043,3503,2024-08-23,147803.69,Credit
1044,4888,2025-08-23,148645.87,Credit
1045,206,2026-01-02,47318.84,Debit
1046,3098,2026-03-24,47320.59,Credit
1047,4211,2025-05-05,188927.05,Credit
1048,3617,2025-08-18,78802.98,Debit
1049,4093,2024-10-30,196815.51,Credit
1050,674,2024-09-01,196119.38,Debit
1051,4579,2025-01-04,191527.97,Debit
1052,2690,2025-10-06,129446.93,Credit
1053,525,2025-07-15,210987.21,Credit
1054,3633,2026-01-24,24420.41,Debit
1055,2730,2025-07-22,99399.03,Debit
1056,3995,2025-05-09,39379.37,Credit
1057,1747,2025-04-07,169292.18,Debit
1058,1116,2024-06-24,89137.84,Debit
1059,4589,2025-11-03,103141.31,Debit
1060,1685,2025-07-23,232640.13,Credit
1061,4726,2025-07-04,71039.44,Debit
1062,2330,2025-04-04,157673.59,Credit
1063,1937,2026-01-11,104550.85,Debit
1064,1108,2024-07-06,234186.22,Credit
1065,1689,2025-06-24,242291.44,Debit
1066,2232,2024-05-25,166106.98,Credit
1067,3838,2025-01-02,13282.6,Credit
1068,2792,2025-04-07,222147.88,Debit
1069,82,2024-11-10,19252.29,Debit
1070,3367,2026-03-30,205848.52,Credit
1071,1802,2025-06-29,57715.46,Credit
1072,67,2025-01-11,177130.2,Credit
1073,2015,2025-09-15,96728.75,Credit
1074,1294,2026-05-10,28960.51,Debit
1075,2925,2026-03-17,198942.55,Credit
1076,2113,2026-02-18,91770.89,Credit
1077,1798,2024-08-09,156828.87,Debit
1078,4239,2024-10-15,131589.94,Credit
1079,2594,2025-07-07,233797.83,Credit
1080,2779,2025-07-14,241980.69,Debit
1081,2010,2025-07-30,117887.89,Credit
1082,4792,2026-02-25,150058.6,Credit
1083,1111,2025-04-20,177737.76,Debit
1084,4912,2025-12-14,157372.45,Credit
1085,2512,2025-07-03,201338.08,Debit
1086,1393,2025-10-23,143563.78,Credit
1087,2652,2024-11-24,75597.22,Debit
1088,2615,2026-03-27,148175.33,Debit
1089,3144,2025-11-28,191261.28,Debit
1090,1390,2025-09-02,204340.26,Debit
1091,2944,2025-02-16,129459.7,Credit
1092,1664,2024-07-14,246829.32,Debit
1093,42,2026-02-04,203096.86,Credit
1094,4048,2024-10-08,47473.11,Debit
1095,290,2025-09-17,180572.07,Debit
1096,2758,2025-01-29,35924.32,Debit
1097,1967,2025-01-28,112532.04,Credit
1098,66,2024-12-23,183467.32,Credit
1099,1476,2026-04-22,127883.33,Credit
1100,2975,2025-09-16,29387.18,Debit
1101,1495,2025-03-23,83839.38,Credit
1102,2421,2025-01-08,100363.66,Credit
1103,4487,2025-04-17,37065.71,Credit
1104,3167,2024-06-15,26901.71,Credit
1105,3237,2024-10-07,5223.16,Debit
1106,4512,2026-03-29,214760.36,Credit
1107,491,2024-11-24,94627.12,Debit
1108,3972,2025-01-26,133405.71,Debit
1109,2340,2024-09-20,246576.19,Credit
1110,3752,2025-01-08,73673.24,Debit
1111,622,2025-04-11,63269.51,Credit
1112,2717,2026-03-12,69244.91,Credit
1113,4121,2026-02-08,43791.38,Debit
1114,699,2024-11-01,180348.88,Debit
1115,2325,2025-03-16,113132.74,Debit
1116,977,2024-07-20,236196.14,Credit
1117,4824,2024-06-16,25234.57,Debit
1118,3987,2025-04-23,80267.35,Credit
1119,3030,2025-09-26,203747.57,Debit
1120,3520,2025-09-21,211029.31,Credit
1121,893,2025-01-12,77258.08,Debit
1122,4154,2024-10-19,1531.49,Debit
1123,4237,2024-08-30,104114.72,Debit
1124,1263,2024-09-04,49461.54,Debit
1125,3843,2025-03-11,104635.12,Debit
1126,2738,2025-06-26,52755.61,Debit
1127,3503,2024-07-10,104715.28,Credit
1128,1613,2024-08-22,1785.51,Debit
1129,1216,2025-08-10,100421.85,Credit
1130,2781,2025-03-17,237964.71,Credit
1131,2988,2026-04-30,94374.35,Debit
1132,3866,2025-02-26,21838.09,Credit
1133,2039,2025-08-26,192078.96,Debit
1134,1598,2025-03-04,20175.91,Credit
1135,806,2024-10-05,20418.24,Credit
1136,1505,2025-10-13,116779.31,Debit
1137,1259,2026-01-12,14558.22,Debit
1138,2957,2024-09-06,13912.23,Credit
1139,4611,2025-01-14,98175.9,Credit
1140,3611,2025-04-08,118893.83,Debit
1141,3202,2025-04-11,206803.82,Credit
1142,2187,2025-03-18,46132.05,Debit
1143,2052,2026-02-23,230190.15,Debit
1144,996,2024-06-18,246726.81,Credit
1145,1058,2025-01-11,182206.66,Debit
1146,1185,2026-04-17,240603.61,Credit
1147,2191,2025-07-12,239172.47,Debit
1148,2742,2025-07-29,18414.9,Credit
1149,3663,2026-04-30,124545.77,Debit
1150,1159,2025-04-02,152482.95,Debit
1151,4603,2025-12-10,41370.15,Debit
1152,946,2024-12-01,49077.64,Debit
1153,1618,2025-07-23,25910.89,Debit
1154,1972,2024-07-11,106550.65,Credit
1155,192,2025-09-04,2546.85,Credit
1156,2225,2026-01-29,241783.44,Credit
1157,2277,2025-03-13,61991.41,Credit
1158,4450,2025-04-01,44447.43,Credit
1159,2397,2025-09-23,127255.69,Debit
1160,4732,2026-01-10,104769.96,Credit
1161,3557,2025-08-21,203725.73,Debit
1162,567,2025-08-13,72679.58,Debit
1163,3608,2024-09-28,206842.15,Credit
1164,912,2026-02-21,96846.15,Debit
1165,770,2024-05-29,166742.82,Debit
1166,4037,2024-07-31,146481.07,Credit
1167,4571,2024-07-10,206965.32,Credit
1168,2768,2025-04-14,89421.05,Debit
1169,3417,2025-12-18,50598.96,Debit
1170,4611,2025-06-07,47583.66,Credit
1171,1254,2025-08-23,35626.48,Credit
1172,1747,2026-01-31,175722.13,Credit
1173,2629,2026-01-24,183519.74,Debit
1174,2209,2026-01-02,106226.54,Debit
1175,1356,2024-06-29,54977.62,Debit
1176,75,2025-07-21,150906.04,Debit
1177,3049,2024-09-04,191147.45,Debit
1178,4967,2025-09-03,27937.07,Credit
1179,4176,2026-03-03,8781.19,Credit
1180,3018,2024-08-28,103541.5,Debit
1181,2010,2025-07-15,239466.64,Debit
1182,2058,2025-02-10,95208.13,Debit
1183,4569,2026-01-19,182761.13,Credit
1184,1140,2025-03-12,73254.49,Credit
1185,1948,2026-05-08,132790.46,Debit
1186,1955,2024-12-07,122306.87,Debit
1187,2621,2025-05-06,175320.7,Credit
1188,1525,2024-05-28,232954.24,Credit
1189,4502,2025-01-31,145103.33,Debit
1190,3740,2025-06-03,194047.73,Credit
1191,3714,2025-02-28,99707.78,Debit
1192,129,2025-06-11,145825.01,Debit
1193,459,2025-08-29,127380.26,Debit
1194,4680,2026-04-03,245229.3,Debit
1195,4169,2025-09-17,62742.96,Debit
1196,685,2024-05-25,20046.77,Credit
1197,3832,2026-04-14,222473.13,Credit
1198,2240,2024-11-16,239986.68,Credit
1199,1232,2025-01-04,55781.3,Credit
1200,3529,2024-11-07,73592.87,Credit
1201,2773,2024-07-30,92820.88,Debit
1202,143,2026-04-09,164706.31,Debit
1203,1842,2025-12-06,83281.76,Debit
1204,131,2024-12-08,240420.61,Debit
1205,3779,2025-10-23,162639.94,Debit
1206,4535,2025-02-12,91645.37,Debit
1207,2837,2024-12-26,17004.97,Debit
1208,63,2025-08-14,57424.31,Debit
1209,4538,2025-02-19,112854.98,Debit
1210,2742,2026-01-16,230672.01,Credit
1211,2491,2024-08-07,246880.98,Debit
1212,4207,2025-03-04,107998.17,Debit
1213,771,2024-06-29,94668.09,Debit
1214,2124,2024-09-20,67345.31,Debit
1215,641,2025-10-04,99718.24,Credit
1216,976,2025-07-14,11751.01,Debit
1217,4512,2025-09-20,212906.59,Credit
1218,2356,2025-03-25,165093.38,Debit
1219,1640,2025-09-16,105410.86,Credit
1220,1690,2026-01-18,245040.17,Debit
1221,3809,2024-09-30,179236.68,Debit
1222,2383,2025-08-05,195748.42,Credit
1223,3532,2025-05-17,14908.35,Debit
1224,907,2024-09-17,96017.37,Credit
1225,4057,2026-02-11,1419.79,Debit
1226,4006,2026-02-18,241366.42,Credit
1227,3312,2025-05-30,9059.96,Credit
1228,2296,2025-01-22,167922.19,Credit
1229,3034,2024-09-21,88119.85,Credit
1230,2303,2025-12-25,191506.27,Debit
1231,1688,2025-10-27,53077.61,Debit
1232,2689,2025-04-03,214578.8,Debit
1233,871,2025-08-07,178005.2,Debit
1234,892,2024-08-04,24145.75,Debit
1235,2276,2024-10-25,51272.9,Debit
1236,275,2024-10-03,35585.16,Debit
1237,3861,2024-10-23,104256.12,Credit
1238,941,2025-06-01,147622.61,Credit
1239,1800,2025-06-30,128933.06,Credit
1240,3287,2024-07-19,21682.45,Debit
1241,4399,2025-11-09,111159.07,Debit
1242,976,2026-04-14,192291.49,Debit
1243,3557,2025-01-21,166941.66,Debit
1244,3128,2026-03-17,24192.66,Credit
1245,3465,2025-06-13,21412.43,Debit
1246,345,2025-07-14,217873.72,Debit
1247,3459,2026-03-30,142021.41,Debit
1248,4533,2024-08-01,238138.64,Debit
1249,2874,2025-01-25,123164.64,Debit
1250,296,2025-04-03,87545.81,Debit
1251,2467,2025-01-06,212628.74,Credit
1252,1554,2024-06-14,83998.48,Debit
1253,4270,2024-11-05,248933.62,Credit
1254,2495,2026-03-22,131521.34,Debit
