Loan_ID,Customer_ID,Loan_Amount,Loan_Status
3562,2598,2774669.12,Rejected
3563,1469,2504293.17,Rejected
3564,1926,410571.41,Rejected
3565,4279,2926698.46,Rejected
3566,4157,297144.44,Pending
3567,4027,2143470.47,Pending
3568,3398,1609922.74,Pending
3569,306,3532495.49,Approved
3570,1942,4067313.0,Approved
3571,2395,4218690.06,Pending
3572,3760,1076759.27,Approved
3573,250,3680482.75,Approved
3574,436,2365720.53,Approved
3575,123,1290642.02,Rejected
3576,3042,4815508.22,Rejected
3577,2430,4503807.85,Pending
3578,1300,608953.31,Pending
3579,1920,414723.84,Pending
3580,3295,149662.8,Approved
3581,486,2518826.25,Rejected
3582,3710,4571996.12,Pending
3583,4,4748516.23,Approved
3584,2367,4581142.87,Rejected
3585,179,3019752.13,Pending
3586,3795,643749.93,Pending
3587,585,4601755.47,Pending
3588,645,3734994.73,Rejected
3589,4532,3942997.85,Approved
3590,2814,2863856.74,Approved
3591,4394,2117453.89,Rejected
3592,4864,2162424.92,Rejected
3593,1454,3007025.9,Rejected
3594,2525,500167.3,Approved
3595,1261,4638785.92,Rejected
3596,3042,2676727.54,Rejected
3597,4532,2848697.0,Rejected
3598,848,1069706.18,Pending
3599,2583,4119567.74,Rejected
3600,3013,4182858.44,Pending
3601,3917,1534453.17,Pending
3602,3008,2131372.19,Pending
3603,82,3116552.18,Pending
3604,294,4517831.53,Approved
3605,4858,2014809.87,Rejected
3606,4865,1444040.0,Approved
3607,134,939906.64,Pending
3608,4303,2066560.99,Approved
3609,4424,4488406.27,Pending
3610,1161,2181719.87,Pending
3611,3604,4929455.5,Pending
3612,2759,478290.49,Pending
3613,3907,4664426.06,Pending
3614,779,2269891.78,Rejected
3615,1693,1577165.59,Approved
3616,3157,1831062.09,Rejected
3617,3046,827891.71,Approved
3618,4721,4858987.48,Rejected
3619,345,3147177.74,Pending
3620,3420,3907749.57,Rejected
3621,4887,860103.34,Rejected
3622,892,3983545.09,Approved
3623,884,3771012.21,Rejected
3624,2694,1463647.3,Approved
3625,2176,3889231.49,Pending
3626,3789,1185866.45,Approved
3627,936,1167468.13,Rejected
3628,629,3290058.55,Rejected
3629,3898,2584695.28,Pending
3630,1707,4403340.73,Pending
3631,2502,917136.88,Approved
3632,4524,455064.11,Rejected
3633,2140,3527812.0,Rejected
3634,4683,4357902.47,Rejected
3635,3622,878843.74,Rejected
3636,1068,2927096.1,Rejected
3637,341,4729706.1,Rejected
3638,1167,3698981.67,Pending
3639,23,1775354.27,Rejected
3640,2934,2305348.35,Approved
3641,4747,2697493.46,Pending
3642,1046,4232388.7,Rejected
3643,1808,4998159.57,Pending
3644,3446,3134740.77,Pending
3645,2561,3604027.78,Rejected
3646,3918,3383977.73,Pending
3647,3775,4060030.84,Pending
3648,1398,2112784.4,Pending
3649,2043,2416593.13,Pending
3650,517,1330316.55,Approved
3651,4182,1500990.83,Pending
3652,4831,605639.25,Rejected
3653,1456,4106817.3,Rejected
3654,3450,4806568.83,Approved
3655,46,2042464.17,Rejected
3656,1923,4180782.01,Pending
3657,1341,4556051.07,Pending
3658,2827,358731.32,Approved
3659,2604,2551074.93,Rejected
3660,4067,529155.29,Pending
3661,793,2969866.63,Approved
3662,2652,1168226.71,Approved
3663,4123,3833023.21,Approved
3664,4889,4123512.64,Pending
3665,598,2868777.25,Approved
3666,1014,2751970.36,Rejected
3667,1983,1266106.35,Rejected
3668,1123,3861692.45,Pending
3669,4024,4968774.73,Rejected
3670,3020,600025.61,Pending
3671,1592,2299087.32,Approved
3672,2867,1863274.34,Approved
3673,611,1599451.95,Rejected
3674,4035,3630245.88,Approved
3675,1957,4148314.13,Rejected
3676,4560,4547943.9,Pending
3677,1213,4023912.82,Pending
3678,2756,2975265.28,Rejected
3679,1323,806568.29,Pending
3680,3313,1143548.52,Pending
3681,4551,797500.89,Approved
3682,2452,3658720.12,Approved
3683,3437,1255932.95,Pending
3684,3753,651607.24,Rejected
3685,1217,1978666.44,Rejected
3686,513,4377208.65,Pending
3687,2433,2460522.33,Rejected
3688,2484,3541652.82,Pending
3689,4962,138567.94,Pending
3690,3986,720961.31,Rejected
3691,2149,3036765.96,Approved
3692,4295,2366894.47,Approved
3693,1095,794881.35,Rejected
3694,745,2594099.38,Pending
3695,786,3143591.62,Rejected
3696,1281,2035568.87,Pending
3697,1866,974223.47,Approved
3698,4564,2538188.38,Approved
3699,4871,2048711.4,Rejected
3700,2142,3680345.29,Pending
3701,519,3103975.74,Approved
3702,947,4042701.96,Pending
3703,3639,4761237.32,Rejected
3704,2454,440858.2,Rejected
3705,2837,1025983.59,Rejected
3706,3451,283804.96,Approved
3707,458,2332650.42,Approved
3708,157,543239.67,Pending
3709,948,4136745.49,Rejected
3710,3363,1603603.26,Pending
3711,751,3316500.89,Rejected
3712,2584,810167.84,Pending
3713,458,3624977.77,Pending
3714,3176,1439750.24,Pending
3715,815,1738982.75,Approved
3716,3413,735493.13,Approved
3717,1844,245233.9,Approved
3718,2546,422615.52,Approved
3719,356,3435387.23,Rejected
3720,729,2560305.74,Rejected
3721,3621,266113.43,Rejected
3722,3300,1874696.32,Rejected
3723,89,1701628.01,Approved
3724,286,4324922.08,Rejected
3725,845,3250772.55,Approved
3726,1184,3521160.49,Rejected
3727,2878,4362792.91,Approved
3728,4866,1613344.28,Pending
3729,2942,4191429.99,Pending
3730,1266,1291991.58,Pending
3731,928,2101390.96,Pending
3732,748,2620938.13,Pending
3733,2218,267046.71,Rejected
3734,3123,4421632.39,Pending
3735,3793,2032142.12,Approved
3736,3953,3171709.76,Pending
3737,3781,3861119.57,Pending
3738,1297,2341998.82,Rejected
3739,2095,2863805.34,Pending
3740,1172,4585442.37,Pending
3741,816,2460680.2,Pending
3742,481,4065651.25,Rejected
3743,1578,1069824.0,Pending
3744,4379,2925324.22,Pending
3745,4403,2913365.36,Rejected
3746,1735,2937800.42,Approved
3747,568,2976037.79,Pending
3748,1056,251832.84,Rejected
3749,2962,395240.24,Pending
3750,1920,1758897.0,Approved
3751,332,1090758.58,Rejected
3752,1220,3835767.78,Approved
3753,4837,4113693.08,Rejected
3754,1622,4565533.82,Pending
3755,4193,4969344.1,Rejected
3756,1190,293130.69,Rejected
3757,873,3410723.27,Pending
3758,1907,3755906.72,Approved
3759,527,2042790.34,Pending
3760,4568,1447500.37,Rejected
3761,921,4067532.3,Pending
3762,4280,128287.92,Pending
3763,884,271175.24,Approved
3764,2351,3688336.96,Rejected
3765,3982,807372.43,Rejected
3766,4864,2155529.29,Pending
3767,2721,3171622.32,Approved
3768,4845,4051187.85,Pending
3769,1025,508324.26,Approved
3770,4128,1940821.23,Approved
3771,4469,762181.07,Pending
3772,673,3728948.61,Approved
3773,3145,1013510.52,Approved
3774,1594,4043582.13,Rejected
3775,1437,3463145.09,Rejected
3776,1578,2233198.01,Rejected
3777,4495,1440537.51,Approved
3778,1548,1178641.29,Approved
3779,4085,895996.57,Approved
3780,3799,1285950.08,Rejected
3781,1454,3880208.87,Pending
3782,852,2541949.77,Rejected
3783,2993,1198139.7,Approved
3784,4406,541178.29,Approved
3785,2384,1713228.24,Pending
3786,479,2117076.06,Rejected
3787,102,3868264.72,Approved
3788,2203,1543325.84,Rejected
3789,1600,2595537.93,Rejected
3790,260,4145281.19,Pending
3791,1083,3024878.4,Rejected
3792,4409,3746980.82,Rejected
3793,1240,2448177.27,Pending
3794,1237,1693516.11,Approved
3795,4520,3441148.67,Pending
3796,3182,1744274.97,Rejected
3797,193,1781616.65,Rejected
3798,2591,3380896.84,Rejected
3799,4042,1562351.51,Approved
3800,1138,1940937.18,Pending
3801,1791,4801926.12,Approved
3802,1460,1610483.04,Approved
3803,3371,3227855.14,Pending
3804,4219,4005459.55,Approved
3805,3194,1156305.37,Approved
3806,2996,3271002.18,Approved
3807,3581,2673750.7,Rejected
3808,3466,3004798.22,Rejected
3809,139,3912095.55,Approved
3810,419,534628.03,Pending
3811,4648,498032.97,Approved
3812,3087,1367036.97,Pending
3813,3752,2433426.21,Rejected
3814,3322,2637981.42,Approved
3815,2425,395235.0,Approved
3816,3077,3128187.42,Rejected
3817,1567,3445123.65,Pending
3818,1477,4097860.07,Approved
3819,4654,2458143.76,Approved
3820,981,370731.23,Rejected
3821,4416,4473580.11,Approved
3822,1671,3899260.46,Approved
3823,2431,4678741.08,Rejected
3824,702,4408764.31,Approved
3825,578,4264002.31,Approved
3826,1119,3563392.36,Pending
3827,1274,1858641.2,Approved
3828,1911,1010921.72,Approved
3829,1026,2119168.79,Pending
3830,616,3010606.47,Pending
3831,1471,1320688.44,Pending
3832,1625,2928548.89,Pending
3833,4669,4861434.5,Rejected
3834,2047,1026325.15,Rejected
3835,43,270639.14,Approved
3836,1324,1526373.54,Approved
3837,2666,4016156.65,Approved
3838,3256,2005686.31,Pending
3839,4266,4083695.85,Rejected
3840,3119,3246979.2,Pending
3841,1902,81970.5,Approved
3842,4069,2616295.95,Pending
3843,2707,3885491.18,Pending
3844,1659,1513705.88,Rejected
3845,3370,3391777.65,Approved
3846,29,2028697.63,Pending
3847,4588,2119112.68,Rejected
3848,3178,4303161.6,Pending
3849,2492,1147559.64,Approved
3850,4247,1070505.01,Approved
3851,1218,957200.74,Approved
3852,53,250009.54,Pending
3853,3063,4082267.71,Pending
3854,696,629344.57,Rejected
3855,4145,3240147.47,Approved
3856,3913,673186.16,Rejected
3857,3118,3708824.71,Approved
3858,3719,4509626.58,Approved
3859,221,2773268.82,Approved
3860,4905,1875989.36,Rejected
3861,1984,1596587.76,Pending
3862,3460,2528212.64,Rejected
3863,3883,1096906.69,Rejected
3864,2465,4114314.05,Approved
3865,1657,243576.29,Rejected
3866,211,3895643.54,Approved
3867,510,3527912.74,Pending
3868,3391,4812767.39,Pending
3869,1610,4681070.53,Approved
3870,4399,289874.31,Approved
3871,1529,104375.23,Rejected
3872,2649,3401026.86,Approved
3873,1115,1851455.1,Approved
3874,3142,1029919.75,Rejected
3875,3826,3687947.17,Pending
3876,1777,4131699.03,Rejected
3877,864,2234882.02,Pending
3878,856,1853126.4,Rejected
3879,166,4896627.91,Rejected
3880,3377,1314822.12,Approved
3881,923,3861486.28,Approved
3882,948,3185971.49,Pending
3883,348,2308955.49,Pending
3884,3857,4188943.44,Rejected
3885,4997,2345726.15,Pending
3886,567,251111.92,Approved
3887,4844,430048.47,Pending
3888,2556,1415146.04,Pending
3889,172,4525840.72,Pending
3890,4256,4497476.25,Approved
3891,3758,4549932.3,Rejected
3892,2722,549668.22,Approved
3893,691,1070701.55,Pending
3894,4185,588304.23,Pending
3895,1233,2750342.21,Pending
3896,2935,3308711.44,Pending
3897,1529,3407513.63,Pending
3898,4579,963890.38,Pending
3899,1891,1538811.47,Pending
3900,716,592867.54,Rejected
3901,268,4069776.66,Pending
3902,1368,2656119.41,Pending
3903,2695,4520194.83,Rejected
3904,4043,219154.78,Approved
3905,2134,1190264.47,Approved
3906,1132,1633687.16,Pending
3907,4098,619706.54,Pending
3908,1944,2556391.93,Rejected
3909,2496,1704779.23,Approved
3910,2942,2797063.58,Approved
3911,361,378637.99,Pending
3912,754,3315690.13,Rejected
3913,146,2882969.26,Rejected
3914,1227,604552.39,Rejected
3915,4267,3447130.92,Pending
3916,4304,3854950.46,Pending
3917,2879,95872.71,Pending
3918,3859,4763361.95,Approved
3919,4581,3672729.25,Pending
3920,954,1439537.25,Approved
3921,3625,4461543.76,Rejected
3922,3449,3682891.55,Pending
3923,245,2096193.28,Pending
3924,3656,3711267.14,Approved
3925,1906,2592159.47,Rejected
3926,4780,2828133.4,Approved
3927,1341,1336450.94,Rejected
3928,3351,4029616.13,Rejected
3929,4918,799618.22,Pending
3930,4194,1222143.66,Pending
3931,3719,1958240.88,Pending
3932,168,1892338.04,Approved
3933,1827,390908.94,Rejected
3934,3978,581821.47,Approved
3935,495,1004943.04,Rejected
3936,1433,1947871.74,Rejected
3937,1579,3784004.66,Pending
3938,1995,3552649.11,Approved
3939,3535,1286262.43,Approved
3940,4148,3665304.13,Pending
3941,1835,2383736.67,Pending
3942,1082,3340406.85,Approved
3943,2481,4404730.7,Approved
3944,2599,4517011.75,Pending
3945,214,2747813.01,Pending
3946,4718,3124999.76,Approved
3947,2432,4004266.05,Rejected
3948,2648,4245930.94,Rejected
3949,3545,1355148.61,Rejected
3950,1110,4736030.63,Approved
3951,1918,826319.59,Rejected
3952,4067,3804860.35,Approved
3953,2170,1832113.73,Pending
3954,1288,845118.74,Pending
3955,4081,1992222.12,Rejected
3956,2975,690297.89,Pending
3957,3932,4470671.88,Approved
3958,2501,3164102.23,Rejected
3959,4933,118169.09,Rejected
3960,505,1159180.73,Approved
3961,995,2183122.73,Rejected
3962,3288,2836920.57,Pending
3963,1478,1320067.17,Approved
3964,2374,1929563.33,Pending
3965,1990,4724056.6,Rejected
3966,1982,2442854.89,Approved
3967,2367,2084209.96,Approved
3968,4394,3996414.18,Pending
3969,4387,3871884.4,Pending
3970,91,1343609.12,Approved
3971,4192,644854.04,Pending
3972,4047,124899.56,Pending
3973,3677,2518770.23,Pending
3974,1258,57987.95,Rejected
3975,3805,745865.37,Rejected
3976,1208,4314062.22,Approved
3977,2677,2452430.78,Pending
3978,365,1602894.8,Rejected
3979,1327,1090633.97,Approved
3980,554,3545020.81,Rejected
3981,2363,668626.05,Rejected
3982,4198,2193214.24,Approved
3983,3673,87087.83,Rejected
3984,2074,72318.25,Pending
3985,283,1874946.39,Rejected
3986,4048,1511230.4,Approved
3987,2583,2657124.78,Approved
3988,30,2360342.98,Pending
3989,1957,2796078.0,Rejected
3990,915,4283506.63,Pending
3991,237,965706.96,Approved
3992,3865,3966389.94,Pending
3993,3624,2399331.52,Rejected
3994,4130,4405923.96,Rejected
3995,4304,538624.2,Rejected
3996,3036,3669183.0,Pending
3997,904,4378089.34,Rejected
3998,602,556952.03,Pending
3999,2413,253598.15,Rejected
4000,4187,2482267.25,Approved
4001,4733,2658715.65,Pending
4002,911,4449521.83,Rejected
4003,644,371378.27,Rejected
4004,4757,4446958.14,Approved
4005,2674,2526921.73,Rejected
4006,4224,243318.92,Rejected
4007,3329,2837387.63,Rejected
4008,433,1704044.95,Rejected
4009,2230,4906753.43,Pending
4010,1026,859681.89,Pending
4011,3297,3718719.94,Rejected
4012,3593,3548504.58,Pending
4013,773,605500.44,Rejected
4014,2364,2916550.05,Pending
4015,4304,2890421.36,Rejected
4016,3223,1863380.98,Pending
4017,3997,4666392.07,Approved
4018,4164,1857841.92,Approved
4019,4920,1237798.8,Rejected
4020,2001,1103426.62,Approved
4021,423,3130816.03,Pending
4022,2764,319883.62,Rejected
4023,452,3388659.89,Approved
4024,3119,3640414.38,Pending
4025,4964,3667512.03,Pending
4026,3819,316853.37,Rejected
4027,3725,2166769.49,Pending
4028,1058,4464911.92,Pending
4029,4611,1924028.96,Approved
4030,364,4073783.62,Rejected
4031,2614,3222612.64,Rejected
4032,581,4529374.13,Approved
4033,2426,4425420.15,Approved
4034,1995,3539111.01,Rejected
4035,2525,2185842.05,Approved
4036,2971,4982276.12,Pending
4037,4579,3267652.11,Rejected
4038,3480,3837400.44,Approved
4039,1764,1814764.29,Approved
4040,990,1943772.84,Approved
4041,3112,1265092.5,Rejected
4042,1767,1638540.11,Pending
4043,4340,928828.5,Pending
4044,4022,4707624.8,Pending
4045,4374,3967805.35,Rejected
4046,4098,4578542.07,Approved
4047,2737,4804409.18,Approved
4048,4583,3132661.85,Pending
4049,4943,3345300.84,Pending
4050,4069,4761611.59,Approved
4051,1842,4138419.99,Approved
4052,721,3714188.95,Approved
4053,222,4315989.43,Pending
4054,1480,2187499.55,Rejected
4055,2757,4073332.06,Rejected
4056,4817,765373.55,Approved
4057,2166,1585400.35,Rejected
4058,2044,4591855.43,Rejected
4059,249,2522067.35,Pending
4060,3630,98966.55,Pending
4061,1617,4110346.99,Pending
4062,3838,4680202.57,Approved
4063,3796,4182909.82,Pending
4064,1184,396368.83,Pending
4065,4001,3338031.39,Approved
4066,2345,2810599.43,Pending
4067,3463,3129374.54,Approved
4068,4675,3969323.95,Rejected
4069,3730,4712646.12,Pending
4070,193,4071533.65,Approved
4071,4593,2449315.6,Approved
4072,2416,2593336.65,Pending
4073,3987,3039320.37,Pending
4074,4259,859953.48,Pending
4075,4529,834415.05,Rejected
4076,515,536507.99,Pending
4077,1226,764464.12,Pending
4078,4731,3297821.6,Approved
4079,2305,4079151.75,Pending
4080,1393,2999878.49,Rejected
4081,4734,4929083.73,Rejected
4082,2463,1461519.91,Approved
4083,3889,3233294.02,Pending
4084,2833,2013799.29,Approved
4085,1338,806481.37,Approved
4086,4398,2142756.76,Approved
4087,3253,632236.95,Rejected
4088,1024,1246118.11,Pending
4089,3116,709461.57,Approved
4090,2111,257007.94,Rejected
4091,1089,241595.96,Approved
4092,3848,1996535.48,Rejected
4093,4593,781298.91,Rejected
4094,3290,1419236.52,Approved
4095,224,4902350.29,Rejected
4096,1152,746770.83,Pending
4097,3071,4818516.44,Approved
4098,3749,2901031.31,Pending
4099,4684,4553420.0,Rejected
4100,1621,2983992.81,Approved
4101,3161,104788.7,Pending
4102,3919,3429858.84,Rejected
4103,785,1259668.91,Approved
4104,4607,3054547.58,Pending
4105,3877,3022410.93,Pending
4106,396,1653182.82,Pending
4107,3682,4735115.48,Approved
4108,4374,4616078.56,Pending
4109,471,1644604.04,Approved
4110,3763,3133570.61,Rejected
4111,690,3792648.97,Rejected
4112,4989,4440720.69,Rejected
4113,828,1213058.64,Rejected
4114,46,2918547.12,Approved
4115,3855,2419775.26,Pending
4116,3014,4996311.58,Approved
4117,1183,453657.6,Approved
4118,1245,4456525.08,Approved
4119,2715,2061718.0,Pending
4120,4374,3617504.49,Rejected
4121,1457,2827453.47,Rejected
4122,3640,160962.93,Pending
4123,4920,2495444.37,Rejected
4124,1536,4694049.4,Pending
4125,4268,3463015.69,Rejected
4126,1567,3250601.98,Pending
4127,3004,3951580.59,Pending
4128,717,3053911.85,Rejected
4129,797,1688872.85,Pending
4130,4068,456150.02,Rejected
4131,2283,2826177.29,Approved
4132,539,3329508.72,Rejected
4133,3877,2660515.46,Pending
4134,4960,3213376.44,Approved
4135,435,4813215.19,Rejected
4136,4670,3215631.41,Pending
4137,64,2614313.96,Approved
4138,3047,2790287.54,Pending
4139,1240,671067.44,Rejected
4140,1178,350651.91,Approved
4141,298,2046241.77,Pending
4142,4932,1509537.31,Pending
4143,1027,4447770.47,Rejected
4144,2921,2375040.28,Approved
4145,1140,711647.3,Rejected
4146,286,2616898.74,Rejected
4147,2761,1395907.14,Approved
4148,3325,1829438.01,Rejected
4149,4937,4306718.3,Pending
4150,985,1005471.54,Pending
4151,4527,1889711.25,Approved
4152,706,2695862.38,Rejected
4153,2340,4125501.81,Approved
4154,1437,3082252.27,Rejected
4155,4084,2978868.8,Pending
4156,4051,4679624.87,Pending
4157,4188,1423527.94,Pending
4158,4105,2933430.89,Pending
4159,1705,2626785.26,Rejected
4160,2977,3717052.26,Pending
4161,4130,3097548.64,Rejected
4162,3887,929945.82,Pending
4163,834,4152889.14,Pending
4164,1298,3606945.81,Rejected
4165,4617,4051882.7,Approved
4166,2420,943668.94,Pending
4167,3475,4654398.17,Rejected
4168,323,3857675.25,Approved
4169,4156,2006132.58,Approved
4170,4587,2742347.41,Rejected
4171,2483,2215595.81,Approved
4172,4388,3688487.3,Approved
4173,3444,2001147.91,Pending
4174,2165,806299.93,Pending
4175,4598,4124481.07,Rejected
4176,3747,2771910.4,Pending
4177,4243,341275.18,Approved
4178,1642,3655869.19,Pending
4179,3880,1809889.69,Approved
4180,169,1590300.17,Pending
4181,4034,980185.6,Pending
4182,2767,2521867.67,Pending
4183,2755,2920748.44,Rejected
4184,4228,3532366.69,Approved
4185,3809,3742847.29,Pending
4186,2893,4508959.35,Rejected
4187,4343,271436.21,Approved
4188,3627,94415.68,Rejected
4189,2317,3783535.06,Approved
4190,3924,975369.01,Rejected
4191,554,3810294.15,Rejected
4192,4236,3707165.18,Pending
4193,2316,2945283.53,Pending
4194,1677,392675.32,Approved
4195,4338,4311518.6,Pending
4196,1488,845175.29,Rejected
4197,1137,3497505.66,Rejected
4198,1170,4614991.72,Rejected
4199,2614,4835653.05,Approved
4200,3339,3501164.78,Approved
4201,2600,2839906.92,Approved
4202,534,1284456.73,Rejected
4203,2536,3971144.35,Pending
4204,971,1995365.28,Rejected
4205,3020,181270.71,Approved
4206,4752,4137540.53,Approved
4207,3875,549327.08,Rejected
4208,514,1105427.47,Rejected
4209,2042,4147805.42,Rejected
4210,4535,511267.47,Approved
4211,81,2233682.89,Pending
4212,1127,4691121.1,Approved
4213,50,1698522.52,Approved
4214,1147,738889.88,Approved
4215,2976,524498.89,Pending
4216,364,4238125.86,Approved
4217,1632,1150014.83,Pending
4218,13,2485178.33,Pending
4219,2809,758260.01,Rejected
4220,283,955210.72,Rejected
4221,748,886721.29,Rejected
4222,3569,3781431.38,Approved
4223,2297,486070.8,Approved
4224,785,1211434.13,Pending
4225,2719,717189.89,Rejected
4226,2124,4400615.38,Approved
4227,4612,1012205.78,Approved
4228,4514,3488661.33,Pending
4229,4855,4274090.77,Rejected
4230,3561,2642171.48,Rejected
4231,3761,2778629.26,Approved
4232,178,669305.31,Rejected
4233,1760,1205849.11,Rejected
4234,3023,613747.71,Pending
4235,2679,2932522.57,Rejected
4236,3622,847479.28,Rejected
4237,241,2927816.67,Pending
4238,2234,2584237.83,Rejected
4239,1203,992605.2,Pending
4240,879,3338755.68,Approved
4241,1644,4767230.18,Rejected
4242,2819,4504669.91,Rejected
4243,1419,2357084.82,Approved
4244,2437,2372679.87,Pending
4245,2929,1002781.04,Rejected
4246,2743,2550029.23,Rejected
4247,518,4354760.56,Pending
4248,4010,3463557.83,Rejected
4249,4477,1409843.07,Pending
4250,3537,1249668.05,Pending
4251,1065,3484262.6,Rejected
4252,2640,4484325.22,Approved
4253,1081,2362830.62,Rejected
4254,3156,1084900.97,Rejected
4255,1344,1538271.58,Approved
4256,3237,2200609.36,Approved
4257,3242,948459.61,Pending
4258,183,3881782.73,Approved
4259,1404,3839439.2,Approved
4260,2100,828482.54,Approved
4261,1394,3184817.13,Approved
4262,463,1636350.25,Pending
4263,4917,4187522.66,Rejected
4264,4364,1807637.79,Rejected
4265,4114,4895805.24,Pending
4266,1398,4760491.26,Rejected
4267,937,3658519.05,Approved
4268,2084,4496088.36,Approved
4269,1305,2158853.98,Rejected
4270,3274,1033511.03,Approved
4271,4376,3858562.11,Approved
4272,4914,2865382.71,Pending
4273,3959,3991116.39,Rejected
4274,4502,2013217.84,Rejected
4275,273,4421988.62,Pending
4276,2079,1859584.45,Rejected
4277,4619,4451466.4,Rejected
4278,4367,4201945.49,Approved
4279,4321,87210.55,Rejected
4280,1230,4079835.18,Rejected
4281,946,3446385.5,Approved
4282,845,3576487.32,Rejected
4283,2087,479544.3,Pending
4284,3334,412804.44,Pending
4285,1571,2057008.07,Approved
4286,1075,3634826.39,Pending
4287,1196,3841720.07,Approved
4288,3560,2543311.06,Approved
4289,1553,2267015.95,Approved
4290,25,913192.22,Pending
4291,2672,3790443.52,Approved
4292,2544,3307715.56,Pending
4293,4447,1962471.31,Rejected
4294,1776,1666985.6,Pending
4295,4015,492988.18,Rejected
4296,1569,2103459.69,Rejected
4297,4527,4152911.07,Rejected
4298,155,1749564.96,Approved
4299,2098,4980851.49,Rejected
4300,1675,3126741.59,Rejected
4301,2178,3197936.11,Pending
4302,1378,4060819.18,Pending
4303,2117,596378.1,Rejected
4304,3167,4811037.22,Pending
4305,2061,374024.03,Approved
4306,3163,997948.4,Rejected
4307,3814,4143097.69,Pending
4308,3894,4184757.93,Rejected
4309,2962,4845270.05,Approved
4310,3726,154538.95,Pending
4311,2652,2013744.8,Rejected
4312,1558,2328831.84,Approved
4313,4869,2315669.47,Approved
4314,2274,4782327.3,Rejected
4315,4277,3679292.36,Rejected
4316,775,916746.49,Pending
4317,229,682445.86,Rejected
4318,2017,4246729.23,Pending
4319,2627,4911161.84,Pending
4320,1181,398234.72,Rejected
4321,3777,60660.35,Pending
4322,2803,3871426.59,Pending
4323,1056,4004959.01,Rejected
4324,3102,3635903.26,Pending
4325,2723,1520874.25,Approved
4326,4489,1271085.27,Approved
4327,473,169800.21,Pending
4328,481,1857897.55,Pending
4329,2001,332288.23,Approved
4330,1881,3416393.2,Pending
4331,1843,3988933.45,Approved
4332,2114,4104341.14,Approved
4333,1409,506432.37,Approved
4334,2240,3815733.59,Rejected
4335,4282,3177483.9,Rejected
4336,3138,3538672.39,Approved
4337,1727,2689749.64,Pending
4338,2736,78514.18,Approved
4339,3685,4849073.45,Pending
4340,3818,4813364.11,Pending
4341,105,1543378.68,Pending
4342,625,2815097.48,Approved
4343,4579,3998713.15,Approved
4344,817,772878.69,Pending
4345,3120,3361431.93,Approved
4346,2910,2011953.5,Approved
4347,4552,1574688.55,Pending
4348,138,3192706.88,Approved
4349,2045,1696203.3,Pending
4350,3612,3218962.18,Rejected
4351,1336,2655089.15,Rejected
4352,3631,3250759.46,Rejected
4353,1399,127941.42,Rejected
4354,1729,1312637.77,Approved
4355,1736,4706157.66,Approved
4356,1863,4542079.98,Rejected
4357,3308,4199464.8,Pending
4358,3789,2456538.63,Rejected
4359,3043,4440764.25,Rejected
4360,4150,1205771.47,Approved
4361,3665,2614901.76,Rejected
4362,190,2245630.91,Pending
4363,4463,231531.64,Pending
4364,3846,751032.28,Rejected
4365,4424,3378751.09,Rejected
4366,3381,1945534.32,Approved
4367,1127,1902965.38,Approved
4368,2924,3726147.68,Pending
4369,3703,2454782.22,Rejected
4370,3184,2060154.28,Pending
4371,4418,4581819.7,Rejected
4372,1696,822821.27,Approved
4373,1740,1928062.72,Pending
4374,2451,1526611.13,Approved
4375,3451,473397.15,Pending
4376,2047,1214753.84,Approved
4377,2206,1884484.79,Pending
4378,93,3226164.52,Approved
4379,3529,2144667.89,Approved
4380,3200,2241740.81,Pending
4381,1795,3530868.64,Pending
4382,1428,3424716.37,Approved
4383,3668,1127481.66,Rejected
4384,1602,2713328.9,Approved
4385,4704,223068.01,Approved
4386,3993,319750.87,Pending
4387,734,1935737.39,Rejected
4388,2791,850941.05,Rejected
4389,497,3102365.84,Approved
4390,2525,2593470.58,Pending
4391,2722,2074267.64,Approved
4392,1350,571605.17,Approved
4393,3459,1217417.58,Rejected
4394,627,159090.82,Rejected
4395,4635,2551187.19,Approved
4396,4139,1227238.53,Approved
4397,3800,1705583.11,Pending
4398,1393,2259063.04,Pending
4399,296,564201.22,Pending
4400,2770,262545.78,Pending
4401,119,4909773.49,Pending
4402,3727,3107432.2,Approved
4403,348,734715.86,Approved
4404,2700,1564176.84,Pending
4405,3246,3764976.0,Approved
4406,4002,2188174.01,Rejected
4407,2327,70106.48,Rejected
4408,3277,192170.03,Approved
4409,3451,2401552.6,Pending
4410,505,1739555.94,Pending
4411,3629,4697302.74,Pending
4412,2635,3921873.74,Rejected
4413,3791,1009870.03,Pending
4414,4226,4151539.94,Pending
4415,4993,4524515.38,Pending
4416,1909,3210442.86,Approved
4417,3129,1218397.37,Approved
4418,1936,3358579.6,Pending
4419,1852,1737377.24,Approved
4420,324,889060.41,Approved
4421,481,1083617.07,Approved
4422,1652,3114909.58,Rejected
4423,2809,98294.89,Pending
4424,651,2011650.27,Rejected
4425,1378,729045.52,Pending
4426,1828,433805.82,Approved
4427,3648,2240930.16,Pending
4428,4639,4990522.05,Rejected
4429,1997,2539093.9,Rejected
4430,610,1626852.15,Rejected
4431,4996,4132985.26,Pending
4432,3024,1115716.84,Approved
4433,2354,1545931.09,Rejected
4434,328,4418911.22,Approved
4435,2620,3317139.55,Approved
4436,545,4611456.91,Pending
4437,4598,4401209.5,Pending
4438,3013,4625737.13,Approved
